--- 分析日志 for: .\VAH16.csv ---
--- 协议: CC charge current 1.5C ---

发现 3943 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1973     | 1759749.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1974     | 1760619.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14772.7mA, V=3.64V, P=-53.66W
1975     | 1760694.32      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4321.6mA, V=3.76V, P=-16.25W
1976     | 1761494.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16927.0mA, V=3.13V, P=-52.62W
1977     | 1761629.32      | 1003.69    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
1978     | 1762663.01      | 872.54     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
1979     | 1763565.55      | 2471.86    | 恒压充电 (CV Charge)                    | I=  880.6mA, V=4.20V, P=  3.70W
1980     | 1766067.41      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1981     | 1766937.46      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14771.7mA, V=3.64V, P=-53.66W
1982     | 1767012.41      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.8mA, V=3.77V, P=-16.25W
1983     | 1767812.41      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16916.5mA, V=3.13V, P=-52.62W
1984     | 1767947.41      | 1009.54    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
1985     | 1768986.94      | 866.89     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.94W
1986     | 1769883.84      | 2486.30    | 恒压充电 (CV Charge)                    | I=  879.6mA, V=4.20V, P=  3.69W
1987     | 1772400.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1988     | 1773270.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14770.2mA, V=3.64V, P=-53.66W
1989     | 1773345.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.5mA, V=3.77V, P=-16.25W
1990     | 1774145.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16918.1mA, V=3.13V, P=-52.62W
1991     | 1774280.14      | 935.69     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
1992     | 1775245.83      | 867.26     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
1993     | 1776143.09      | 2484.79    | 恒压充电 (CV Charge)                    | I=  878.5mA, V=4.20V, P=  3.69W
1994     | 1778657.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1995     | 1779527.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14768.8mA, V=3.64V, P=-53.66W
1996     | 1779602.89      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.4mA, V=3.77V, P=-16.25W
1997     | 1780402.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16917.8mA, V=3.13V, P=-52.62W
1998     | 1780537.88      | 1003.22    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
1999     | 1781571.10      | 866.20     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2000     | 1782467.31      | 2493.64    | 恒压充电 (CV Charge)                    | I=  871.1mA, V=4.20V, P=  3.66W
2001     | 1784990.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2002     | 1785860.99      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14763.6mA, V=3.64V, P=-53.66W
2003     | 1785935.95      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4319.5mA, V=3.77V, P=-16.25W
2004     | 1786735.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16909.7mA, V=3.13V, P=-52.62W
2005     | 1786870.95      | 998.86     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2006     | 1787899.81      | 866.35     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
2007     | 1788796.16      | 2488.83    | 恒压充电 (CV Charge)                    | I=  878.7mA, V=4.20V, P=  3.69W
2008     | 1791315.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2009     | 1792185.05      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14765.0mA, V=3.64V, P=-53.66W
2010     | 1792260.00      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4319.4mA, V=3.77V, P=-16.25W
2011     | 1793060.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16914.6mA, V=3.13V, P=-52.62W
2012     | 1793194.99      | 1042.82    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2013     | 1794267.81      | 866.08     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.94W
2014     | 1795163.90      | 2167.93    | 恒压充电 (CV Charge)                    | I=  981.7mA, V=4.20V, P=  4.12W
2015     | 1797361.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2016     | 1798231.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14772.6mA, V=3.64V, P=-53.66W
2017     | 1798306.83      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4322.7mA, V=3.76V, P=-16.25W
2018     | 1799106.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16948.7mA, V=3.12V, P=-52.62W
2019     | 1799241.83      | 1070.41    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2020     | 1800342.24      | 875.72     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
2021     | 1801247.96      | 2493.08    | 恒压充电 (CV Charge)                    | I=  872.3mA, V=4.20V, P=  3.66W
2022     | 1803771.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2023     | 1804641.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14773.3mA, V=3.64V, P=-53.66W
2024     | 1804716.04      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.8mA, V=3.77V, P=-16.25W
2025     | 1805516.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16930.6mA, V=3.13V, P=-52.62W
2026     | 1805651.04      | 1058.36    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2027     | 1806739.40      | 867.07     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2028     | 1807636.47      | 2496.50    | 恒压充电 (CV Charge)                    | I=  871.3mA, V=4.20V, P=  3.66W
2029     | 1810162.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2030     | 1811033.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14765.3mA, V=3.64V, P=-53.66W
2031     | 1811107.97      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.0mA, V=3.77V, P=-16.25W
2032     | 1811907.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16920.1mA, V=3.13V, P=-52.62W
2033     | 1812042.96      | 998.26     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2034     | 1813071.22      | 867.09     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
2035     | 1813968.31      | 2489.83    | 恒压充电 (CV Charge)                    | I=  878.3mA, V=4.20V, P=  3.69W
2036     | 1816488.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2037     | 1817358.18      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14766.6mA, V=3.64V, P=-53.66W
2038     | 1817433.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4320.2mA, V=3.77V, P=-16.25W
2039     | 1818233.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16930.5mA, V=3.13V, P=-52.62W
2040     | 1818368.13      | 1039.76    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2041     | 1819437.90      | 864.83     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.94W
2042     | 1820332.73      | 2502.38    | 恒压充电 (CV Charge)                    | I=  871.5mA, V=4.20V, P=  3.66W
2043     | 1822865.11      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2044     | 1823735.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14782.5mA, V=3.64V, P=-53.66W
2045     | 1823810.11      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4322.1mA, V=3.76V, P=-16.25W
2046     | 1824610.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16956.2mA, V=3.12V, P=-52.62W
2047     | 1824745.11      | 933.06     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2048     | 1825708.16      | 866.99     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
2049     | 1826605.16      | 2518.04    | 恒压充电 (CV Charge)                    | I=  870.6mA, V=4.20V, P=  3.66W
2050     | 1829153.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2051     | 1830023.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14787.0mA, V=3.63V, P=-53.66W
2052     | 1830098.20      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4322.5mA, V=3.76V, P=-16.25W
2053     | 1830898.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16962.9mA, V=3.12V, P=-52.62W
2054     | 1831033.20      | 999.98     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2055     | 1832063.17      | 866.47     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2056     | 1832959.64      | 2528.49    | 恒压充电 (CV Charge)                    | I=  862.9mA, V=4.20V, P=  3.62W
2057     | 1835518.13      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2058     | 1836388.17      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14787.5mA, V=3.63V, P=-53.66W
2059     | 1836463.13      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4322.5mA, V=3.76V, P=-16.25W
2060     | 1837263.13      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16965.8mA, V=3.12V, P=-52.62W
2061     | 1837398.13      | 1014.01    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2062     | 1838442.14      | 866.26     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
2063     | 1839338.40      | 2528.50    | 恒压充电 (CV Charge)                    | I=  863.2mA, V=4.20V, P=  3.63W
2064     | 1841896.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2065     | 1842766.95      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14790.9mA, V=3.63V, P=-53.66W
2066     | 1842841.90      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.0mA, V=3.76V, P=-16.25W
2067     | 1843641.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16968.8mA, V=3.12V, P=-52.62W
2068     | 1843776.90      | 1026.12    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2069     | 1844833.02      | 866.57     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
2070     | 1845729.60      | 2535.70    | 恒压充电 (CV Charge)                    | I=  863.2mA, V=4.20V, P=  3.63W
2071     | 1848295.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2072     | 1849165.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14794.2mA, V=3.63V, P=-53.66W
2073     | 1849240.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.7mA, V=3.76V, P=-16.25W
2074     | 1850040.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16984.1mA, V=3.12V, P=-52.62W
2075     | 1850175.29      | 941.17     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2076     | 1851146.47      | 867.70     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
2077     | 1852044.16      | 2529.75    | 恒压充电 (CV Charge)                    | I=  862.3mA, V=4.20V, P=  3.62W
2078     | 1854603.92      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2079     | 1855473.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14789.4mA, V=3.63V, P=-53.65W
2080     | 1855548.92      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.0mA, V=3.76V, P=-16.25W
2081     | 1856348.92      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16978.4mA, V=3.12V, P=-52.62W
2082     | 1856483.91      | 1017.37    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2083     | 1857531.29      | 865.98     | 恒流充电 (CC Charge)                    | I= 4488.3mA, V=4.00V, P= 17.94W
2084     | 1858427.26      | 2531.26    | 恒压充电 (CV Charge)                    | I=  864.1mA, V=4.20V, P=  3.63W
2085     | 1860988.52      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2086     | 1861858.57      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14790.1mA, V=3.63V, P=-53.65W
2087     | 1861933.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.0mA, V=3.76V, P=-16.25W
2088     | 1862733.52      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16981.0mA, V=3.12V, P=-52.62W
2089     | 1862868.52      | 979.68     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2090     | 1863878.20      | 866.69     | 恒流充电 (CC Charge)                    | I= 4488.3mA, V=4.00V, P= 17.94W
2091     | 1864774.89      | 2545.44    | 恒压充电 (CV Charge)                    | I=  863.2mA, V=4.20V, P=  3.63W
2092     | 1867350.33      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2093     | 1868220.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14791.8mA, V=3.63V, P=-53.65W
2094     | 1868295.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.0mA, V=3.76V, P=-16.25W
2095     | 1869095.33      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16979.1mA, V=3.12V, P=-52.62W
2096     | 1869230.33      | 1053.12    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2097     | 1870313.45      | 866.68     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2098     | 1871210.13      | 2535.15    | 恒压充电 (CV Charge)                    | I=  863.1mA, V=4.20V, P=  3.62W
2099     | 1873775.28      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2100     | 1874645.33      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14789.6mA, V=3.63V, P=-53.66W
2101     | 1874720.28      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4322.8mA, V=3.76V, P=-16.25W
2102     | 1875520.28      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16977.7mA, V=3.12V, P=-52.62W
2103     | 1875655.28      | 1054.33    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2104     | 1876739.61      | 866.65     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.94W
2105     | 1877636.26      | 2471.23    | 恒压充电 (CV Charge)                    | I=  880.9mA, V=4.20V, P=  3.70W
2106     | 1880137.49      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2107     | 1881007.54      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14793.6mA, V=3.63V, P=-53.66W
2108     | 1881082.49      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.5mA, V=3.76V, P=-16.25W
2109     | 1881882.49      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16988.9mA, V=3.12V, P=-52.62W
2110     | 1882017.49      | 1055.08    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2111     | 1883102.56      | 868.05     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.94W
2112     | 1884000.61      | 2534.76    | 恒压充电 (CV Charge)                    | I=  863.4mA, V=4.20V, P=  3.63W
2113     | 1886565.37      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2114     | 1887435.42      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14796.6mA, V=3.63V, P=-53.66W
2115     | 1887510.37      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4324.0mA, V=3.76V, P=-16.25W
2116     | 1888310.37      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16994.9mA, V=3.11V, P=-52.62W
2117     | 1888445.37      | 1058.28    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2118     | 1889533.65      | 866.61     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2119     | 1890430.26      | 2556.88    | 恒压充电 (CV Charge)                    | I=  855.3mA, V=4.20V, P=  3.59W
2120     | 1893017.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2121     | 1893887.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14797.3mA, V=3.63V, P=-53.66W
2122     | 1893962.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4324.0mA, V=3.76V, P=-16.25W
2123     | 1894762.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17000.4mA, V=3.11V, P=-52.62W
2124     | 1894897.14      | 956.83     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2125     | 1895883.97      | 867.40     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2126     | 1896781.37      | 2545.31    | 恒压充电 (CV Charge)                    | I=  863.2mA, V=4.20V, P=  3.63W
2127     | 1899356.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2128     | 1900226.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14797.7mA, V=3.63V, P=-53.66W
2129     | 1900301.68      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4323.8mA, V=3.76V, P=-16.25W
2130     | 1901101.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17003.5mA, V=3.11V, P=-52.62W
2131     | 1901236.68      | 1042.03    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2132     | 1902308.71      | 865.65     | 恒流充电 (CC Charge)                    | I= 4488.3mA, V=4.00V, P= 17.94W
2133     | 1903204.36      | 2565.09    | 恒压充电 (CV Charge)                    | I=  855.5mA, V=4.20V, P=  3.59W
2134     | 1905799.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2135     | 1906669.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14809.7mA, V=3.63V, P=-53.65W
2136     | 1906744.44      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4325.2mA, V=3.76V, P=-16.25W
2137     | 1907544.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17025.2mA, V=3.11V, P=-52.62W
2138     | 1907679.44      | 954.16     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2139     | 1908663.60      | 866.31     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.94W
2140     | 1909559.91      | 2581.34    | 恒压充电 (CV Charge)                    | I=  846.8mA, V=4.20V, P=  3.56W
2141     | 1912171.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2142     | 1913041.30      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14816.3mA, V=3.63V, P=-53.65W
2143     | 1913116.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4325.9mA, V=3.76V, P=-16.25W
2144     | 1913916.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17041.8mA, V=3.11V, P=-52.62W
2145     | 1914051.25      | 982.96     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2146     | 1915064.21      | 866.17     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
2147     | 1915960.37      | 2587.63    | 恒压充电 (CV Charge)                    | I=  847.9mA, V=4.20V, P=  3.56W
2148     | 1918578.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2149     | 1919448.05      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14822.5mA, V=3.63V, P=-53.65W
2150     | 1919523.00      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4326.6mA, V=3.76V, P=-16.25W
2151     | 1920323.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17048.7mA, V=3.11V, P=-52.62W
2152     | 1920458.00      | 1005.12    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2153     | 1921493.11      | 866.94     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.94W
2154     | 1922390.05      | 2579.02    | 恒压充电 (CV Charge)                    | I=  856.9mA, V=4.20V, P=  3.60W
2155     | 1924999.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2156     | 1925869.11      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14825.1mA, V=3.62V, P=-53.66W
2157     | 1925944.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4327.0mA, V=3.76V, P=-16.25W
2158     | 1926744.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17053.3mA, V=3.10V, P=-52.62W
2159     | 1926879.07      | 1020.00    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2160     | 1927901.27      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
2161     | 1927931.27      | 3507.22    | 其他充电阶段                              | I= 1489.5mA, V=3.95V, P=  5.89W
2162     | 1931468.49      | 2717.49    | 恒压充电 (CV Charge)                    | I=  382.6mA, V=4.20V, P=  1.61W
2163     | 1934215.98      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2164     | 1935086.02      | 3599.95    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=4.04V, P= -2.47W
2165     | 1938685.98      | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=3.99V, P= -0.31W
2166     | 1938715.98      | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.0mA, V=3.77V, P= -2.31W
2167     | 1945915.98      | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=3.58V, P= -0.28W
2168     | 1945945.98      | 5731.16    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.27V, P= -2.00W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2806.76 mAh, Cycle Number = 307
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

2169     | 1951707.14      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.76V, P=  0.00W
2170     | 1952607.13      | 1599.77    | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.86V, P= 17.34W
2171     | 1954236.91      | 2507.70    | 恒压充电 (CV Charge)                    | I=  946.1mA, V=4.20V, P=  3.97W
2172     | 1956774.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2173     | 1957644.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14817.4mA, V=3.63V, P=-53.65W
2174     | 1957719.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4326.5mA, V=3.76V, P=-16.25W
2175     | 1958519.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16866.0mA, V=3.14V, P=-52.62W
2176     | 1958654.61      | 981.96     | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
2177     | 1959666.56      | 869.06     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
2178     | 1960565.63      | 2587.61    | 恒压充电 (CV Charge)                    | I=  849.5mA, V=4.20V, P=  3.57W
2179     | 1963183.24      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2180     | 1964053.28      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14797.2mA, V=3.63V, P=-53.59W
2181     | 1964128.24      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4325.3mA, V=3.76V, P=-16.25W
2182     | 1964928.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16869.7mA, V=3.14V, P=-52.62W
2183     | 1965063.24      | 1003.98    | 静置 (Rest)                           | I=    0.0mA, V=3.62V, P=  0.00W
2184     | 1966097.21      | 862.63     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.95W
2185     | 1966989.85      | 2591.70    | 恒压充电 (CV Charge)                    | I=  846.8mA, V=4.20V, P=  3.56W
2186     | 1969611.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2187     | 1970481.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14828.0mA, V=3.62V, P=-53.65W
2188     | 1970556.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4326.8mA, V=3.76V, P=-16.25W
2189     | 1971356.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16914.6mA, V=3.13V, P=-52.62W
2190     | 1971491.54      | 966.48     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2191     | 1972488.02      | 864.37     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
2192     | 1973382.39      | 2599.20    | 恒压充电 (CV Charge)                    | I=  846.4mA, V=4.20V, P=  3.55W
2193     | 1976011.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2194     | 1976881.63      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14830.5mA, V=3.62V, P=-53.66W
2195     | 1976956.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4327.2mA, V=3.76V, P=-16.25W
2196     | 1977756.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16940.4mA, V=3.12V, P=-52.62W
2197     | 1977891.58      | 973.65     | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2198     | 1978895.23      | 864.15     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.94W
2199     | 1979789.38      | 2605.67    | 恒压充电 (CV Charge)                    | I=  847.9mA, V=4.20V, P=  3.56W
2200     | 1982425.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
