--- 分析日志 for: VAH02.csv ---
--- 协议: Extended cruise (1000 sec) ---

清洗后发现 4403 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1922     | 1956887.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18295.6mA, V=2.95V, P=-53.87W
1923     | 1956993.09      | 869.05     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1924     | 1957892.14      | 1811.82    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.93V, P= 11.75W
1925     | 1959733.96      | 2268.84    | 恒压充电 (CV Charge)                    | I=  775.5mA, V=4.20V, P=  3.26W
1926     | 1962032.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1927     | 1962902.85      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15013.7mA, V=3.60V, P=-53.99W
1928     | 1962977.80      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.0mA, V=3.72V, P=-16.05W
1929     | 1963977.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18301.9mA, V=2.95V, P=-53.87W
1930     | 1964083.80      | 867.16     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1931     | 1964980.96      | 1809.04    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.93V, P= 11.75W
1932     | 1966820.01      | 2282.16    | 恒压充电 (CV Charge)                    | I=  767.4mA, V=4.20V, P=  3.22W
1933     | 1969132.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1934     | 1970002.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15021.3mA, V=3.59V, P=-53.99W
1935     | 1970077.17      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.8mA, V=3.72V, P=-16.05W
1936     | 1971077.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18329.8mA, V=2.95V, P=-53.87W
1937     | 1971183.16      | 847.84     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1938     | 1972061.00      | 1808.38    | 恒流充电 (CC Charge)                    | I= 2990.1mA, V=3.93V, P= 11.75W
1939     | 1973899.38      | 2525.91    | 恒压充电 (CV Charge)                    | I=  708.5mA, V=4.20V, P=  2.98W
1940     | 1976455.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1941     | 1977325.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15025.1mA, V=3.59V, P=-53.99W
1942     | 1977400.29      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4320.2mA, V=3.72V, P=-16.05W
1943     | 1978400.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18319.6mA, V=2.95V, P=-53.87W
1944     | 1978506.29      | 820.74     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1945     | 1979357.03      | 1799.11    | 恒流充电 (CC Charge)                    | I= 2989.9mA, V=3.93V, P= 11.74W
1946     | 1981186.13      | 2364.76    | 恒压充电 (CV Charge)                    | I=  752.4mA, V=4.20V, P=  3.16W
1947     | 1983580.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1948     | 1984450.95      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15032.0mA, V=3.59V, P=-53.99W
1949     | 1984525.90      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.2mA, V=3.72V, P=-16.05W
1950     | 1985525.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18363.4mA, V=2.94V, P=-53.87W
1951     | 1985631.90      | 840.92     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1952     | 1986502.82      | 1806.11    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.93V, P= 11.75W
1953     | 1988338.92      | 2535.97    | 恒压充电 (CV Charge)                    | I=  709.5mA, V=4.20V, P=  2.98W
1954     | 1990904.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1955     | 1991774.95      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15041.4mA, V=3.59V, P=-53.99W
1956     | 1991849.90      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.5mA, V=3.72V, P=-16.05W
1957     | 1992849.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18370.8mA, V=2.94V, P=-53.87W
1958     | 1992955.90      | 827.98     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1959     | 1993813.88      | 1800.41    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.93V, P= 11.76W
1960     | 1995644.29      | 2192.44    | 恒压充电 (CV Charge)                    | I=  795.4mA, V=4.20V, P=  3.34W
1961     | 1997866.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
1962     | 1998736.78      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15039.0mA, V=3.59V, P=-53.99W
1963     | 1998811.73      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4325.4mA, V=3.72V, P=-16.05W
1964     | 1999811.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18401.0mA, V=2.94V, P=-53.87W
1965     | 1999917.72      | 880.72     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
1966     | 2000828.44      | 1817.45    | 恒流充电 (CC Charge)                    | I= 2990.6mA, V=3.93V, P= 11.74W
1967     | 2002675.89      | 2263.25    | 恒压充电 (CV Charge)                    | I=  777.8mA, V=4.20V, P=  3.27W
1968     | 2004969.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1969     | 2005839.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15029.4mA, V=3.59V, P=-53.99W
1970     | 2005914.14      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.1mA, V=3.72V, P=-16.05W
1971     | 2006914.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18366.7mA, V=2.94V, P=-53.87W
1972     | 2007020.14      | 886.74     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
1973     | 2007936.88      | 1816.08    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.93V, P= 11.75W
1974     | 2009782.95      | 2519.65    | 恒压充电 (CV Charge)                    | I=  712.5mA, V=4.20V, P=  2.99W
1975     | 2012332.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1976     | 2013202.65      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15004.7mA, V=3.60V, P=-53.99W
1977     | 2013277.60      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4318.3mA, V=3.72V, P=-16.05W
1978     | 2014277.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18284.5mA, V=2.95V, P=-53.87W
1979     | 2014383.60      | 902.00     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1980     | 2015315.60      | 1802.56    | 恒流充电 (CC Charge)                    | I= 2990.0mA, V=3.93V, P= 11.76W
1981     | 2017148.16      | 2498.45    | 恒压充电 (CV Charge)                    | I=  710.0mA, V=4.20V, P=  2.98W
1982     | 2019676.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1983     | 2020546.67      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14998.9mA, V=3.60V, P=-53.99W
1984     | 2020621.61      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4318.0mA, V=3.72V, P=-16.05W
1985     | 2021621.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18291.2mA, V=2.95V, P=-53.87W
1986     | 2021727.61      | 894.68     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1987     | 2022652.29      | 1800.49    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.93V, P= 11.76W
1988     | 2024482.78      | 2509.17    | 恒压充电 (CV Charge)                    | I=  711.0mA, V=4.20V, P=  2.99W
1989     | 2027021.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1990     | 2027892.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15007.7mA, V=3.60V, P=-53.99W
1991     | 2027966.96      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4319.4mA, V=3.72V, P=-16.05W
1992     | 2028966.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18316.3mA, V=2.95V, P=-53.87W
1993     | 2029072.96      | 873.59     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1994     | 2029976.54      | 1802.67    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.93V, P= 11.76W
1995     | 2031809.21      | 2500.40    | 恒压充电 (CV Charge)                    | I=  710.1mA, V=4.20V, P=  2.98W
1996     | 2034339.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1997     | 2035209.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15010.6mA, V=3.60V, P=-53.99W
1998     | 2035284.61      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4320.0mA, V=3.72V, P=-16.06W
1999     | 2036284.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18325.4mA, V=2.95V, P=-53.87W
2000     | 2036390.61      | 905.58     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2001     | 2037326.19      | 1801.14    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.93V, P= 11.76W
2002     | 2039157.33      | 2523.48    | 恒压充电 (CV Charge)                    | I=  704.4mA, V=4.20V, P=  2.96W
2003     | 2041710.81      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2004     | 2042580.87      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15025.6mA, V=3.59V, P=-53.99W
2005     | 2042655.81      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4320.4mA, V=3.72V, P=-16.05W
2006     | 2043655.81      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18350.7mA, V=2.94V, P=-53.87W
2007     | 2043761.81      | 893.29     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2008     | 2044685.10      | 1802.45    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.93V, P= 11.76W
2009     | 2046517.54      | 2255.07    | 恒压充电 (CV Charge)                    | I=  773.2mA, V=4.20V, P=  3.25W
2010     | 2048802.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2011     | 2049672.67      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15031.3mA, V=3.59V, P=-53.99W
2012     | 2049747.62      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.2mA, V=3.72V, P=-16.05W
2013     | 2050747.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18403.3mA, V=2.94V, P=-53.87W
2014     | 2050853.62      | 898.34     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2015     | 2051781.96      | 1814.58    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.93V, P= 11.74W
2016     | 2053626.54      | 2531.06    | 恒压充电 (CV Charge)                    | I=  706.6mA, V=4.20V, P=  2.97W
2017     | 2056187.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2018     | 2057057.65      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15032.6mA, V=3.59V, P=-53.99W
2019     | 2057132.60      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.1mA, V=3.72V, P=-16.05W
2020     | 2058132.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18380.1mA, V=2.94V, P=-53.87W
2021     | 2058238.60      | 883.16     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2022     | 2059151.76      | 1802.81    | 恒流充电 (CC Charge)                    | I= 2990.0mA, V=3.93V, P= 11.75W
2023     | 2060984.56      | 2550.98    | 恒压充电 (CV Charge)                    | I=  699.6mA, V=4.20V, P=  2.94W
2024     | 2063565.55      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2025     | 2064435.60      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15033.1mA, V=3.59V, P=-53.99W
2026     | 2064510.55      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.1mA, V=3.72V, P=-16.06W
2027     | 2065510.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18394.4mA, V=2.94V, P=-53.87W
2028     | 2065616.54      | 872.40     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2029     | 2066518.94      | 1802.05    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.93V, P= 11.75W
2030     | 2068350.99      | 2551.94    | 恒压充电 (CV Charge)                    | I=  699.6mA, V=4.20V, P=  2.94W
2031     | 2070932.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2032     | 2071802.99      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15042.6mA, V=3.59V, P=-53.99W
2033     | 2071877.94      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.4mA, V=3.72V, P=-16.05W
2034     | 2072877.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18413.2mA, V=2.94V, P=-53.87W
2035     | 2072983.93      | 878.53     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2036     | 2073892.46      | 1802.17    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.93V, P= 11.75W
2037     | 2075724.62      | 2550.85    | 恒压充电 (CV Charge)                    | I=  700.6mA, V=4.20V, P=  2.94W
2038     | 2078305.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2039     | 2079175.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15047.5mA, V=3.59V, P=-53.99W
2040     | 2079250.47      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.4mA, V=3.72V, P=-16.05W
2041     | 2080250.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18423.1mA, V=2.93V, P=-53.87W
2042     | 2080356.47      | 889.64     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2043     | 2081276.10      | 1803.18    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.93V, P= 11.75W
2044     | 2083109.29      | 2572.11    | 恒压充电 (CV Charge)                    | I=  700.6mA, V=4.20V, P=  2.94W
2045     | 2085711.40      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2046     | 2086581.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15039.9mA, V=3.59V, P=-53.99W
2047     | 2086656.40      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.7mA, V=3.72V, P=-16.05W
2048     | 2087656.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18399.4mA, V=2.94V, P=-53.87W
2049     | 2087762.39      | 906.55     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2050     | 2088698.95      | 1803.14    | 恒流充电 (CC Charge)                    | I= 2990.0mA, V=3.93V, P= 11.75W
2051     | 2090532.08      | 2557.86    | 恒压充电 (CV Charge)                    | I=  699.7mA, V=4.20V, P=  2.94W
2052     | 2093119.94      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2053     | 2093989.99      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15024.7mA, V=3.59V, P=-53.99W
2054     | 2094064.94      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4320.3mA, V=3.72V, P=-16.05W
2055     | 2095064.94      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18368.6mA, V=2.94V, P=-53.87W
2056     | 2095170.94      | 906.88     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2057     | 2096107.82      | 1804.67    | 恒流充电 (CC Charge)                    | I= 2989.9mA, V=3.93V, P= 11.75W
2058     | 2097942.49      | 2538.60    | 恒压充电 (CV Charge)                    | I=  703.4mA, V=4.20V, P=  2.95W
2059     | 2100511.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2060     | 2101381.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15024.4mA, V=3.59V, P=-53.99W
2061     | 2101456.09      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.0mA, V=3.72V, P=-16.06W
2062     | 2102456.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18371.5mA, V=2.94V, P=-53.87W
2063     | 2102562.08      | 932.33     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2064     | 2103524.41      | 1803.58    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.93V, P= 11.75W
2065     | 2105357.99      | 2539.01    | 恒压充电 (CV Charge)                    | I=  704.0mA, V=4.20V, P=  2.96W
2066     | 2107927.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2067     | 2108797.06      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15030.2mA, V=3.59V, P=-53.99W
2068     | 2108872.00      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.3mA, V=3.72V, P=-16.05W
2069     | 2109872.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18398.8mA, V=2.94V, P=-53.87W
2070     | 2109978.00      | 929.99     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2071     | 2110937.99      | 1805.61    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.93V, P= 11.75W
2072     | 2112773.60      | 2154.89    | 恒压充电 (CV Charge)                    | I=  806.1mA, V=4.20V, P=  3.39W
2073     | 2114958.49      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2074     | 2115828.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15033.1mA, V=3.59V, P=-53.99W
2075     | 2115903.49      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4325.3mA, V=3.72V, P=-16.05W
2076     | 2116903.49      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18453.2mA, V=2.93V, P=-53.87W
2077     | 2117009.49      | 946.25     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2078     | 2117985.74      | 1823.37    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.93V, P= 11.74W
2079     | 2119839.11      | 2274.65    | 恒压充电 (CV Charge)                    | I=  773.3mA, V=4.20V, P=  3.25W
2080     | 2122143.76      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2081     | 2123013.81      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15035.6mA, V=3.59V, P=-53.99W
2082     | 2123088.76      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.8mA, V=3.72V, P=-16.05W
2083     | 2124088.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18449.5mA, V=2.93V, P=-53.87W
2084     | 2124194.75      | 939.99     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2085     | 2125164.74      | 1816.65    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.93V, P= 11.74W
2086     | 2127011.39      | 2565.59    | 恒压充电 (CV Charge)                    | I=  698.2mA, V=4.20V, P=  2.93W
2087     | 2129606.98      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2088     | 2130477.04      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15042.5mA, V=3.59V, P=-53.99W
2089     | 2130551.98      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.0mA, V=3.72V, P=-16.05W
2090     | 2131551.98      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18428.6mA, V=2.93V, P=-53.87W
2091     | 2131657.98      | 922.75     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2092     | 2132610.73      | 1803.06    | 恒流充电 (CC Charge)                    | I= 2990.1mA, V=3.93V, P= 11.75W
2093     | 2134443.78      | 2568.72    | 恒压充电 (CV Charge)                    | I=  699.6mA, V=4.20V, P=  2.94W
2094     | 2137042.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2095     | 2137912.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15049.6mA, V=3.59V, P=-53.99W
2096     | 2137987.50      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.8mA, V=3.72V, P=-16.05W
2097     | 2138987.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18456.6mA, V=2.93V, P=-53.87W
2098     | 2139093.50      | 895.07     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2099     | 2140018.57      | 1802.71    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.93V, P= 11.75W
2100     | 2141851.28      | 2574.92    | 恒压充电 (CV Charge)                    | I=  700.9mA, V=4.20V, P=  2.94W
2101     | 2144456.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2102     | 2145326.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15062.8mA, V=3.59V, P=-53.99W
2103     | 2145401.20      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4324.4mA, V=3.72V, P=-16.05W
2104     | 2146401.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18503.2mA, V=2.92V, P=-53.87W
2105     | 2146507.20      | 876.48     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2106     | 2147413.68      | 1803.50    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.93V, P= 11.75W
2107     | 2149247.18      | 2607.92    | 恒压充电 (CV Charge)                    | I=  695.9mA, V=4.20V, P=  2.92W
2108     | 2151885.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2109     | 2152755.15      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15075.2mA, V=3.58V, P=-53.99W
2110     | 2152830.10      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4325.4mA, V=3.71V, P=-16.05W
2111     | 2153830.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18528.2mA, V=2.92V, P=-53.87W
2112     | 2153936.10      | 851.50     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2113     | 2154817.60      | 1804.13    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.93V, P= 11.75W
2114     | 2156651.73      | 2605.43    | 恒压充电 (CV Charge)                    | I=  696.2mA, V=4.20V, P=  2.92W
2115     | 2159287.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2116     | 2160157.21      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15074.3mA, V=3.58V, P=-53.99W
2117     | 2160232.16      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4325.4mA, V=3.71V, P=-16.05W
2118     | 2161232.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18531.7mA, V=2.92V, P=-53.87W
2119     | 2161338.16      | 879.30     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2120     | 2162247.45      | 1805.52    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.93V, P= 11.75W
2121     | 2164082.97      | 2189.27    | 恒压充电 (CV Charge)                    | I=  803.4mA, V=4.20V, P=  3.37W
2122     | 2166302.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2123     | 2167172.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15064.2mA, V=3.58V, P=-53.99W
2124     | 2167247.25      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4327.9mA, V=3.71V, P=-16.05W
2125     | 2168247.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18562.5mA, V=2.91V, P=-53.87W
2126     | 2168353.24      | 904.29     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2127     | 2169287.54      | 1825.96    | 恒流充电 (CC Charge)                    | I= 2990.1mA, V=3.92V, P= 11.73W
2128     | 2171143.50      | 2599.65    | 恒压充电 (CV Charge)                    | I=  695.4mA, V=4.20V, P=  2.92W
2129     | 2173773.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2130     | 2174643.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15054.1mA, V=3.59V, P=-53.99W
2131     | 2174718.15      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.1mA, V=3.72V, P=-16.05W
2132     | 2175718.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18464.7mA, V=2.93V, P=-53.87W
2133     | 2175824.15      | 923.60     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2134     | 2176777.75      | 1807.54    | 恒流充电 (CC Charge)                    | I= 2989.7mA, V=3.93V, P= 11.75W
2135     | 2178615.29      | 2572.27    | 恒压充电 (CV Charge)                    | I=  698.2mA, V=4.20V, P=  2.93W
2136     | 2181217.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2137     | 2182087.61      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15037.1mA, V=3.59V, P=-53.99W
2138     | 2182162.56      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4321.7mA, V=3.72V, P=-16.05W
2139     | 2183162.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18441.3mA, V=2.93V, P=-53.87W
2140     | 2183268.56      | 955.29     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2141     | 2184253.85      | 1804.71    | 恒流充电 (CC Charge)                    | I= 2990.1mA, V=3.93V, P= 11.75W
2142     | 2186088.56      | 2468.85    | 恒压充电 (CV Charge)                    | I=  719.4mA, V=4.20V, P=  3.02W
2143     | 2188587.41      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2144     | 2189457.46      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15040.7mA, V=3.59V, P=-53.99W
2145     | 2189532.41      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4323.5mA, V=3.72V, P=-16.06W
2146     | 2190532.41      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18455.3mA, V=2.93V, P=-53.87W
2147     | 2190638.41      | 957.91     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2148     | 2191626.32      | 1811.80    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.93V, P= 11.75W
2149     | 2193468.12      | 2561.88    | 恒压充电 (CV Charge)                    | I=  696.6mA, V=4.20V, P=  2.93W
2150     | 2196060.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2151     | 2196930.05      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15038.9mA, V=3.59V, P=-53.99W
2152     | 2197005.00      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4322.7mA, V=3.72V, P=-16.06W
