--- 分析日志 for: .\VAH12.csv ---
--- 协议: Short cruise (400 sec) ---

发现 16583 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
6212     | 5357470.22      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16109.3mA, V=3.28V, P=-52.52W
6213     | 5357605.22      | 913.69     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6214     | 5358548.91      | 899.36     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.03V, P= 12.11W
6215     | 5359478.26      | 3144.86    | 恒压充电 (CV Charge)                    | I=  560.1mA, V=4.20V, P=  2.35W
6216     | 5362653.12      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6217     | 5363523.17      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15343.0mA, V=3.50V, P=-53.57W
6218     | 5363598.13      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.5mA, V=3.79V, P=-16.42W
6219     | 5363998.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16118.3mA, V=3.27V, P=-52.52W
6220     | 5364133.12      | 900.27     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6221     | 5365063.40      | 899.61     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.03V, P= 12.11W
6222     | 5365993.01      | 3129.50    | 恒压充电 (CV Charge)                    | I=  559.9mA, V=4.20V, P=  2.35W
6223     | 5369152.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6224     | 5370022.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15341.9mA, V=3.50V, P=-53.57W
6225     | 5370097.51      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.3mA, V=3.79V, P=-16.42W
6226     | 5370497.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16120.1mA, V=3.27V, P=-52.52W
6227     | 5370632.51      | 917.78     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6228     | 5371580.29      | 900.28     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.04V, P= 12.12W
6229     | 5372510.57      | 3163.07    | 恒压充电 (CV Charge)                    | I=  555.8mA, V=4.20V, P=  2.33W
6230     | 5375703.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6231     | 5376573.68      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15319.6mA, V=3.50V, P=-53.50W
6232     | 5376648.64      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.8mA, V=3.79V, P=-16.42W
6233     | 5377048.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16121.1mA, V=3.27V, P=-52.52W
6234     | 5377183.63      | 903.00     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6235     | 5378116.64      | 899.48     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.03V, P= 12.10W
6236     | 5379046.12      | 3180.28    | 恒压充电 (CV Charge)                    | I=  551.2mA, V=4.20V, P=  2.32W
6237     | 5382256.40      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6238     | 5383126.45      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15350.1mA, V=3.50V, P=-53.57W
6239     | 5383201.40      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.6mA, V=3.79V, P=-16.43W
6240     | 5383601.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16127.5mA, V=3.27V, P=-52.52W
6241     | 5383736.40      | 899.80     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6242     | 5384666.20      | 899.89     | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.03V, P= 12.11W
6243     | 5385596.09      | 3174.73    | 恒压充电 (CV Charge)                    | I=  555.8mA, V=4.20V, P=  2.33W
6244     | 5388800.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6245     | 5389670.87      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15317.6mA, V=3.50V, P=-53.50W
6246     | 5389745.83      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.5mA, V=3.79V, P=-16.42W
6247     | 5390145.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16120.3mA, V=3.27V, P=-52.51W
6248     | 5390280.82      | 928.45     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6249     | 5391239.27      | 899.15     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.03V, P= 12.11W
6250     | 5392168.43      | 3134.68    | 恒压充电 (CV Charge)                    | I=  559.8mA, V=4.20V, P=  2.35W
6251     | 5395333.11      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6252     | 5396203.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15345.2mA, V=3.50V, P=-53.57W
6253     | 5396278.11      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.4mA, V=3.79V, P=-16.43W
6254     | 5396678.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16126.8mA, V=3.27V, P=-52.51W
6255     | 5396813.11      | 908.45     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6256     | 5397751.55      | 900.89     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.04V, P= 12.12W
6257     | 5398682.44      | 2742.48    | 恒压充电 (CV Charge)                    | I=  620.6mA, V=4.20V, P=  2.61W
6258     | 5401454.92      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6259     | 5402324.96      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15355.0mA, V=3.50V, P=-53.57W
6260     | 5402399.92      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4343.4mA, V=3.79V, P=-16.42W
6261     | 5402799.92      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16156.6mA, V=3.27V, P=-52.52W
6262     | 5402934.92      | 905.23     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6263     | 5403870.15      | 916.89     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.10W
6264     | 5404817.05      | 3180.84    | 恒压充电 (CV Charge)                    | I=  552.7mA, V=4.20V, P=  2.32W
6265     | 5408027.89      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6266     | 5408897.93      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15325.3mA, V=3.50V, P=-53.50W
6267     | 5408972.89      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.4mA, V=3.79V, P=-16.42W
6268     | 5409372.89      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16130.7mA, V=3.27V, P=-52.51W
6269     | 5409507.89      | 887.96     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6270     | 5410425.85      | 900.95     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.04V, P= 12.12W
6271     | 5411356.79      | 3138.69    | 恒压充电 (CV Charge)                    | I=  559.6mA, V=4.20V, P=  2.35W
6272     | 5414525.48      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6273     | 5415395.53      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15346.2mA, V=3.50V, P=-53.57W
6274     | 5415470.48      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.9mA, V=3.79V, P=-16.42W
6275     | 5415870.48      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16129.0mA, V=3.27V, P=-52.52W
6276     | 5416005.48      | 909.96     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6277     | 5416945.44      | 900.99     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.04V, P= 12.12W
6278     | 5417876.43      | 3035.27    | 恒压充电 (CV Charge)                    | I=  572.8mA, V=4.20V, P=  2.41W
6279     | 5420941.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6280     | 5421811.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15344.9mA, V=3.50V, P=-53.58W
6281     | 5421886.70      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.1mA, V=3.79V, P=-16.42W
6282     | 5422286.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16129.6mA, V=3.27V, P=-52.51W
6283     | 5422421.69      | 912.36     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6284     | 5423364.05      | 904.80     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.03V, P= 12.12W
6285     | 5424298.86      | 3135.80    | 恒压充电 (CV Charge)                    | I=  559.8mA, V=4.20V, P=  2.35W
6286     | 5427464.66      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6287     | 5428334.70      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15319.9mA, V=3.50V, P=-53.50W
6288     | 5428409.66      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.1mA, V=3.79V, P=-16.42W
6289     | 5428809.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16130.1mA, V=3.27V, P=-52.52W
6290     | 5428944.66      | 911.52     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6291     | 5429886.18      | 900.43     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.04V, P= 12.12W
6292     | 5430816.61      | 3175.74    | 恒压充电 (CV Charge)                    | I=  555.6mA, V=4.20V, P=  2.33W
6293     | 5434022.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6294     | 5434892.39      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15348.5mA, V=3.50V, P=-53.57W
6295     | 5434967.34      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.1mA, V=3.79V, P=-16.42W
6296     | 5435367.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16130.9mA, V=3.27V, P=-52.51W
6297     | 5435502.34      | 916.74     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6298     | 5436449.08      | 900.29     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.04V, P= 12.12W
6299     | 5437379.37      | 3174.42    | 恒压充电 (CV Charge)                    | I=  555.3mA, V=4.20V, P=  2.33W
6300     | 5440583.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6301     | 5441453.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15358.6mA, V=3.50V, P=-53.57W
6302     | 5441528.78      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.8mA, V=3.79V, P=-16.42W
6303     | 5441928.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16141.6mA, V=3.27V, P=-52.52W
6304     | 5442063.78      | 907.32     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6305     | 5443001.10      | 900.20     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.04V, P= 12.12W
6306     | 5443931.30      | 3125.14    | 恒压充电 (CV Charge)                    | I=  558.9mA, V=4.20V, P=  2.35W
6307     | 5447086.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6308     | 5447956.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15359.8mA, V=3.50V, P=-53.57W
6309     | 5448031.44      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4342.5mA, V=3.79V, P=-16.42W
6310     | 5448431.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16146.4mA, V=3.27V, P=-52.52W
6311     | 5448566.44      | 900.25     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6312     | 5449496.69      | 902.99     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.04V, P= 12.12W
6313     | 5450429.68      | 2796.17    | 恒压充电 (CV Charge)                    | I=  610.6mA, V=4.20V, P=  2.56W
6314     | 5453255.85      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6315     | 5454125.89      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15358.8mA, V=3.50V, P=-53.57W
6316     | 5454200.85      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4344.2mA, V=3.79V, P=-16.43W
6317     | 5454600.85      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16161.5mA, V=3.27V, P=-52.51W
6318     | 5454735.85      | 898.47     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6319     | 5455664.32      | 915.45     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.11W
6320     | 5456609.77      | 3179.00    | 恒压充电 (CV Charge)                    | I=  556.2mA, V=4.20V, P=  2.34W
6321     | 5459818.77      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6322     | 5460688.81      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15351.5mA, V=3.50V, P=-53.57W
6323     | 5460763.77      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.5mA, V=3.79V, P=-16.42W
6324     | 5461163.77      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16136.7mA, V=3.27V, P=-52.52W
6325     | 5461298.77      | 900.86     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6326     | 5462229.63      | 900.92     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.04V, P= 12.12W
6327     | 5463160.55      | 3132.05    | 恒压充电 (CV Charge)                    | I=  559.3mA, V=4.20V, P=  2.35W
6328     | 5466322.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6329     | 5467192.65      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15348.5mA, V=3.50V, P=-53.57W
6330     | 5467267.60      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.4mA, V=3.79V, P=-16.42W
6331     | 5467667.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16134.2mA, V=3.27V, P=-52.51W
6332     | 5467802.60      | 924.99     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6333     | 5468757.59      | 902.09     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.04V, P= 12.12W
6334     | 5469689.68      | 3086.06    | 恒压充电 (CV Charge)                    | I=  568.0mA, V=4.20V, P=  2.39W
6335     | 5472805.74      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6336     | 5473675.79      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15345.3mA, V=3.50V, P=-53.57W
6337     | 5473750.74      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.2mA, V=3.79V, P=-16.42W
6338     | 5474150.74      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16131.9mA, V=3.27V, P=-52.51W
6339     | 5474285.74      | 920.14     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6340     | 5475235.87      | 903.50     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.03V, P= 12.12W
6341     | 5476169.38      | 3150.44    | 恒压充电 (CV Charge)                    | I=  554.7mA, V=4.20V, P=  2.33W
6342     | 5479349.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6343     | 5480219.86      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15340.2mA, V=3.50V, P=-53.57W
6344     | 5480294.82      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.8mA, V=3.79V, P=-16.42W
6345     | 5480694.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16125.4mA, V=3.27V, P=-52.51W
6346     | 5480829.81      | 948.37     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6347     | 5481808.19      | 901.03     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.04V, P= 12.12W
6348     | 5482739.22      | 3149.71    | 恒压充电 (CV Charge)                    | I=  558.9mA, V=4.20V, P=  2.35W
6349     | 5485918.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6350     | 5486788.99      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15338.2mA, V=3.50V, P=-53.57W
6351     | 5486863.94      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.5mA, V=3.79V, P=-16.42W
6352     | 5487263.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16124.6mA, V=3.27V, P=-52.51W
6353     | 5487398.93      | 945.68     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6354     | 5488374.61      | 901.01     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.04V, P= 12.12W
6355     | 5489305.62      | 2770.89    | 恒压充电 (CV Charge)                    | I=  614.7mA, V=4.20V, P=  2.58W
6356     | 5492106.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6357     | 5492976.55      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15323.5mA, V=3.50V, P=-53.50W
6358     | 5493051.51      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4342.4mA, V=3.79V, P=-16.42W
6359     | 5493451.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16153.6mA, V=3.27V, P=-52.51W
6360     | 5493586.51      | 945.31     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6361     | 5494561.82      | 915.51     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.11W
6362     | 5495507.33      | 3170.48    | 恒压充电 (CV Charge)                    | I=  556.2mA, V=4.20V, P=  2.34W
6363     | 5498707.81      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6364     | 5499577.86      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15346.1mA, V=3.50V, P=-53.57W
6365     | 5499652.81      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.2mA, V=3.79V, P=-16.42W
6366     | 5500052.81      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16131.5mA, V=3.27V, P=-52.51W
6367     | 5500187.81      | 920.05     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6368     | 5501137.86      | 900.62     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.04V, P= 12.12W
6369     | 5502068.48      | 3025.83    | 恒压充电 (CV Charge)                    | I=  576.8mA, V=4.20V, P=  2.42W
6370     | 5505124.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6371     | 5505994.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15351.2mA, V=3.50V, P=-53.57W
6372     | 5506069.32      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.9mA, V=3.79V, P=-16.42W
6373     | 5506469.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16142.8mA, V=3.27V, P=-52.51W
6374     | 5506604.32      | 919.00     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6375     | 5507553.32      | 906.12     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.11W
6376     | 5508489.44      | 3157.15    | 恒压充电 (CV Charge)                    | I=  555.2mA, V=4.20V, P=  2.33W
6377     | 5511676.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6378     | 5512546.63      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15327.9mA, V=3.50V, P=-53.50W
6379     | 5512621.59      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.6mA, V=3.79V, P=-16.42W
6380     | 5513021.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16140.5mA, V=3.27V, P=-52.51W
6381     | 5513156.58      | 913.90     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6382     | 5514100.48      | 901.78     | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=4.04V, P= 12.12W
6383     | 5515032.26      | 3168.58    | 恒压充电 (CV Charge)                    | I=  555.4mA, V=4.20V, P=  2.33W
6384     | 5518230.84      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6385     | 5519100.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15350.9mA, V=3.50V, P=-53.57W
6386     | 5519175.84      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.3mA, V=3.79V, P=-16.42W
6387     | 5519575.84      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16138.0mA, V=3.27V, P=-52.52W
6388     | 5519710.84      | 945.39     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6389     | 5520686.22      | 901.12     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.04V, P= 12.12W
6390     | 5521617.35      | 3019.36    | 恒压充电 (CV Charge)                    | I=  576.9mA, V=4.20V, P=  2.42W
6391     | 5524666.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6392     | 5525536.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15348.5mA, V=3.50V, P=-53.58W
6393     | 5525611.70      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.2mA, V=3.79V, P=-16.42W
6394     | 5526011.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16140.0mA, V=3.27V, P=-52.52W
6395     | 5526146.70      | 948.32     | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6396     | 5527125.02      | 906.31     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.12W
6397     | 5528061.33      | 3177.89    | 恒压充电 (CV Charge)                    | I=  555.1mA, V=4.20V, P=  2.33W
6398     | 5531269.22      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6399     | 5532139.27      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15347.8mA, V=3.50V, P=-53.57W
6400     | 5532214.22      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.6mA, V=3.79V, P=-16.43W
6401     | 5532614.22      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16135.5mA, V=3.27V, P=-52.52W
6402     | 5532749.22      | 937.76     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6403     | 5533716.98      | 900.44     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.04V, P= 12.12W
6404     | 5534647.42      | 3142.81    | 恒压充电 (CV Charge)                    | I=  559.5mA, V=4.20V, P=  2.35W
6405     | 5537820.23      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6406     | 5538690.28      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15344.2mA, V=3.50V, P=-53.57W
6407     | 5538765.23      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.3mA, V=3.79V, P=-16.42W
6408     | 5539165.23      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16133.9mA, V=3.27V, P=-52.52W
6409     | 5539300.23      | 939.24     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6410     | 5540269.47      | 901.13     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.04V, P= 12.12W
6411     | 5541200.59      | 3173.28    | 恒压充电 (CV Charge)                    | I=  555.2mA, V=4.20V, P=  2.33W
6412     | 5544403.87      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6413     | 5545273.92      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15343.6mA, V=3.50V, P=-53.57W
6414     | 5545348.87      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4340.8mA, V=3.79V, P=-16.42W
6415     | 5545748.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16133.0mA, V=3.27V, P=-52.51W
6416     | 5545883.87      | 952.96     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6417     | 5546866.83      | 900.89     | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.04V, P= 12.12W
6418     | 5547797.73      | 3141.85    | 恒压充电 (CV Charge)                    | I=  559.5mA, V=4.20V, P=  2.35W
6419     | 5550969.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6420     | 5551839.62      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15331.3mA, V=3.50V, P=-53.57W
6421     | 5551914.58      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4339.9mA, V=3.79V, P=-16.42W
6422     | 5552314.57      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16120.3mA, V=3.27V, P=-52.51W
6423     | 5552449.57      | 980.62     | 静置 (Rest)                           | I=    0.0mA, V=3.76V, P=  0.00W
6424     | 5553460.19      | 901.65     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.04V, P= 12.12W
6425     | 5554391.84      | 2598.46    | 恒压充电 (CV Charge)                    | I=  646.7mA, V=4.20V, P=  2.72W
6426     | 5557020.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6427     | 5557890.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15299.2mA, V=3.51V, P=-53.50W
6428     | 5557965.31      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.8mA, V=3.79V, P=-16.42W
6429     | 5558365.31      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16139.3mA, V=3.27V, P=-52.51W
6430     | 5558500.30      | 1035.86    | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6431     | 5559566.17      | 923.13     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.10W
6432     | 5560519.30      | 2445.45    | 恒压充电 (CV Charge)                    | I=  678.6mA, V=4.20V, P=  2.85W
6433     | 5562994.75      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
6434     | 5563864.80      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15310.7mA, V=3.51V, P=-53.57W
6435     | 5563939.76      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4341.6mA, V=3.79V, P=-16.42W
6436     | 5564339.75      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16135.5mA, V=3.27V, P=-52.51W
6437     | 5564474.75      | 1066.72    | 静置 (Rest)                           | I=    0.0mA, V=3.75V, P=  0.00W
6438     | 5565571.48      | 928.73     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.03V, P= 12.10W
6439     | 5566530.20      | 3135.66    | 恒压充电 (CV Charge)                    | I=  560.2mA, V=4.20V, P=  2.35W
6440     | 5569695.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6441     | 5570565.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15324.5mA, V=3.51V, P=-53.57W
6442     | 5570640.86      | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4339.7mA, V=3.79V, P=-16.43W
6443     | 5571040.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16113.8mA, V=3.27V, P=-52.52W
