--- 分析日志 for: VAH22_new.csv ---
--- 协议: Extended cruise (1000 sec) ---

[高级数据清洗]: 发现并删除了 948 个数据点。

清洗后发现 3879 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2178     | 2297196.03      | 1788.17    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.93V, P= 11.75W
2179     | 2299014.21      | 2167.98    | 恒压充电 (CV Charge)                    | I=  809.9mA, V=4.20V, P=  3.40W
2180     | 2301212.18      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2181     | 2302082.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14864.9mA, V=3.61V, P=-53.65W
2182     | 2302157.18      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.5mA, V=3.71V, P=-16.22W
2183     | 2303157.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17841.7mA, V=2.97V, P=-52.52W
2184     | 2303292.18      | 893.44     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2185     | 2304215.62      | 1808.92    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.93V, P= 11.74W
2186     | 2306054.55      | 2126.28    | 恒压充电 (CV Charge)                    | I=  828.4mA, V=4.20V, P=  3.48W
2187     | 2308210.83      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2188     | 2309080.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14867.6mA, V=3.61V, P=-53.65W
2189     | 2309155.83      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4377.0mA, V=3.71V, P=-16.22W
2190     | 2310155.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17876.0mA, V=2.96V, P=-52.51W
2191     | 2310290.83      | 907.68     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2192     | 2311228.51      | 1812.28    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.93V, P= 11.74W
2193     | 2313070.79      | 2622.86    | 恒压充电 (CV Charge)                    | I=  695.1mA, V=4.20V, P=  2.92W
2194     | 2315723.64      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2195     | 2316593.69      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14869.2mA, V=3.61V, P=-53.64W
2196     | 2316668.64      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4373.1mA, V=3.71V, P=-16.22W
2197     | 2317668.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17839.0mA, V=2.97V, P=-52.51W
2198     | 2317803.64      | 904.24     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2199     | 2318737.88      | 1786.61    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.74W
2200     | 2320554.49      | 2644.17    | 恒压充电 (CV Charge)                    | I=  688.9mA, V=4.20V, P=  2.89W
2201     | 2323228.67      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2202     | 2324098.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14875.0mA, V=3.61V, P=-53.64W
2203     | 2324173.67      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.6mA, V=3.71V, P=-16.23W
2204     | 2325173.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17847.3mA, V=2.96V, P=-52.47W
2205     | 2325308.66      | 901.54     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2206     | 2326240.21      | 1790.51    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.93V, P= 11.74W
2207     | 2328060.72      | 2641.36    | 恒压充电 (CV Charge)                    | I=  687.0mA, V=4.20V, P=  2.89W
2208     | 2330732.08      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2209     | 2331602.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14873.7mA, V=3.61V, P=-53.65W
2210     | 2331677.08      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4373.0mA, V=3.71V, P=-16.22W
2211     | 2332677.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17880.7mA, V=2.96V, P=-52.53W
2212     | 2332812.08      | 891.25     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2213     | 2333733.33      | 1790.46    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.93V, P= 11.74W
2214     | 2335553.79      | 2640.21    | 恒压充电 (CV Charge)                    | I=  687.5mA, V=4.20V, P=  2.89W
2215     | 2338224.01      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2216     | 2339094.06      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14875.7mA, V=3.61V, P=-53.64W
2217     | 2339169.01      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4373.6mA, V=3.71V, P=-16.22W
2218     | 2340169.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17907.1mA, V=2.96V, P=-52.53W
2219     | 2340304.00      | 895.18     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2220     | 2341229.18      | 1791.43    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2221     | 2343050.61      | 2639.23    | 恒压充电 (CV Charge)                    | I=  694.4mA, V=4.20V, P=  2.92W
2222     | 2345719.84      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2223     | 2346589.90      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14878.3mA, V=3.61V, P=-53.64W
2224     | 2346664.84      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.2mA, V=3.71V, P=-16.22W
2225     | 2347664.84      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17925.7mA, V=2.95V, P=-52.52W
2226     | 2347799.84      | 859.75     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2227     | 2348689.59      | 1793.61    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.93V, P= 11.73W
2228     | 2350513.20      | 2644.01    | 恒压充电 (CV Charge)                    | I=  686.9mA, V=4.20V, P=  2.88W
2229     | 2353187.22      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2230     | 2354057.27      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14877.4mA, V=3.61V, P=-53.64W
2231     | 2354132.22      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.1mA, V=3.71V, P=-16.22W
2232     | 2355132.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17933.9mA, V=2.95V, P=-52.54W
2233     | 2355267.21      | 899.15     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2234     | 2356196.37      | 1792.25    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.93V, P= 11.73W
2235     | 2358018.62      | 2644.49    | 恒压充电 (CV Charge)                    | I=  687.4mA, V=4.20V, P=  2.89W
2236     | 2360693.11      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2237     | 2361563.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14890.8mA, V=3.61V, P=-53.64W
2238     | 2361638.11      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.1mA, V=3.71V, P=-16.22W
2239     | 2362638.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17968.4mA, V=2.95V, P=-52.54W
2240     | 2362773.11      | 899.20     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2241     | 2363702.31      | 1795.06    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2242     | 2365527.37      | 2652.39    | 恒压充电 (CV Charge)                    | I=  687.4mA, V=4.20V, P=  2.89W
2243     | 2368209.77      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2244     | 2369079.81      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14894.2mA, V=3.61V, P=-53.65W
2245     | 2369154.76      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.0mA, V=3.71V, P=-16.22W
2246     | 2370154.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17979.2mA, V=2.95V, P=-52.54W
2247     | 2370289.76      | 886.43     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2248     | 2371206.19      | 1795.26    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2249     | 2373031.45      | 2663.06    | 恒压充电 (CV Charge)                    | I=  687.3mA, V=4.20V, P=  2.89W
2250     | 2375724.51      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2251     | 2376594.56      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14891.5mA, V=3.61V, P=-53.65W
2252     | 2376669.51      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.5mA, V=3.71V, P=-16.22W
2253     | 2377669.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17985.1mA, V=2.94V, P=-52.53W
2254     | 2377804.51      | 870.15     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2255     | 2378704.66      | 1794.70    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.92V, P= 11.73W
2256     | 2380529.37      | 2653.56    | 恒压充电 (CV Charge)                    | I=  687.5mA, V=4.20V, P=  2.89W
2257     | 2383212.93      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2258     | 2384082.98      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14893.0mA, V=3.61V, P=-53.64W
2259     | 2384157.93      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.9mA, V=3.71V, P=-16.22W
2260     | 2385157.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17996.6mA, V=2.94V, P=-52.51W
2261     | 2385292.93      | 913.50     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2262     | 2386236.43      | 1795.83    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.92V, P= 11.73W
2263     | 2388062.26      | 2635.07    | 恒压充电 (CV Charge)                    | I=  694.0mA, V=4.20V, P=  2.91W
2264     | 2390727.33      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2265     | 2391597.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14892.0mA, V=3.61V, P=-53.65W
2266     | 2391672.33      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4377.7mA, V=3.71V, P=-16.23W
2267     | 2392672.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18017.7mA, V=2.94V, P=-52.51W
2268     | 2392807.32      | 884.00     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2269     | 2393721.33      | 1797.22    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.92V, P= 11.73W
2270     | 2395548.55      | 2583.83    | 恒压充电 (CV Charge)                    | I=  701.2mA, V=4.20V, P=  2.94W
2271     | 2398162.38      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2272     | 2399032.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14897.9mA, V=3.61V, P=-53.65W
2273     | 2399107.38      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4377.1mA, V=3.71V, P=-16.22W
2274     | 2400107.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18068.2mA, V=2.93V, P=-52.54W
2275     | 2400242.38      | 856.88     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2276     | 2401129.26      | 1794.35    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.92V, P= 11.73W
2277     | 2402953.61      | 2699.02    | 恒压充电 (CV Charge)                    | I=  684.7mA, V=4.20V, P=  2.88W
2278     | 2405682.63      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2279     | 2406552.68      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14929.6mA, V=3.60V, P=-53.65W
2280     | 2406627.63      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4379.6mA, V=3.71V, P=-16.22W
2281     | 2407627.63      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18131.2mA, V=2.92V, P=-52.54W
2282     | 2407762.63      | 829.81     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2283     | 2408622.44      | 1798.18    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.92V, P= 11.73W
2284     | 2410450.62      | 2281.92    | 恒压充电 (CV Charge)                    | I=  779.7mA, V=4.20V, P=  3.27W
2285     | 2412762.55      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2286     | 2413632.60      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14897.4mA, V=3.61V, P=-53.65W
2287     | 2413707.55      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4378.8mA, V=3.71V, P=-16.22W
2288     | 2414707.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18067.1mA, V=2.93V, P=-52.55W
2289     | 2414842.54      | 959.10     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2290     | 2415831.65      | 1819.72    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.92V, P= 11.73W
2291     | 2417681.36      | 2646.79    | 恒压充电 (CV Charge)                    | I=  686.1mA, V=4.20V, P=  2.88W
2292     | 2420358.16      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2293     | 2421228.21      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14883.2mA, V=3.61V, P=-53.65W
2294     | 2421303.16      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4373.6mA, V=3.71V, P=-16.22W
2295     | 2422303.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17998.2mA, V=2.94V, P=-52.55W
2296     | 2422438.15      | 956.21     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2297     | 2423424.36      | 1797.27    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2298     | 2425251.63      | 2643.76    | 恒压充电 (CV Charge)                    | I=  685.1mA, V=4.20V, P=  2.88W
2299     | 2427925.40      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2300     | 2428795.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14874.1mA, V=3.61V, P=-53.65W
2301     | 2428870.40      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4372.0mA, V=3.71V, P=-16.22W
2302     | 2429870.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17983.1mA, V=2.95V, P=-52.56W
2303     | 2430005.39      | 980.18     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2304     | 2431015.58      | 1796.39    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2305     | 2432841.97      | 2648.24    | 恒压充电 (CV Charge)                    | I=  684.3mA, V=4.20V, P=  2.87W
2306     | 2435520.21      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2307     | 2436390.26      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14891.9mA, V=3.61V, P=-53.65W
2308     | 2436465.21      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.5mA, V=3.71V, P=-16.22W
2309     | 2437465.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18047.8mA, V=2.94V, P=-52.56W
2310     | 2437600.20      | 930.28     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2311     | 2438560.49      | 1796.25    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.92V, P= 11.73W
2312     | 2440386.74      | 2669.49    | 恒压充电 (CV Charge)                    | I=  687.1mA, V=4.20V, P=  2.89W
2313     | 2443086.24      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2314     | 2443956.28      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14900.8mA, V=3.61V, P=-53.65W
2315     | 2444031.23      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.4mA, V=3.71V, P=-16.22W
2316     | 2445031.23      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18073.4mA, V=2.93V, P=-52.56W
2317     | 2445166.23      | 913.91     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2318     | 2446110.14      | 1797.39    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.92V, P= 11.73W
2319     | 2447937.54      | 2686.57    | 恒压充电 (CV Charge)                    | I=  681.3mA, V=4.20V, P=  2.86W
2320     | 2450654.11      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2321     | 2451524.15      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14903.0mA, V=3.61V, P=-53.65W
2322     | 2451599.11      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.9mA, V=3.71V, P=-16.22W
2323     | 2452599.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18083.7mA, V=2.93V, P=-52.56W
2324     | 2452734.10      | 902.64     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2325     | 2453666.75      | 1797.41    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.92V, P= 11.73W
2326     | 2455494.17      | 2690.93    | 恒压充电 (CV Charge)                    | I=  682.0mA, V=4.20V, P=  2.86W
2327     | 2458215.10      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2328     | 2459085.15      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14902.1mA, V=3.61V, P=-53.65W
2329     | 2459160.09      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.0mA, V=3.71V, P=-16.22W
2330     | 2460160.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18097.4mA, V=2.93V, P=-52.57W
2331     | 2460295.09      | 906.27     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2332     | 2461231.36      | 1797.93    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.92V, P= 11.73W
2333     | 2463059.30      | 2656.26    | 恒压充电 (CV Charge)                    | I=  687.7mA, V=4.20V, P=  2.89W
2334     | 2465745.56      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2335     | 2466615.61      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14900.9mA, V=3.61V, P=-53.65W
2336     | 2466690.56      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.3mA, V=3.71V, P=-16.22W
2337     | 2467690.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18087.7mA, V=2.93V, P=-52.56W
2338     | 2467825.56      | 935.47     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2339     | 2468791.03      | 1799.36    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2340     | 2470620.40      | 2684.38    | 恒压充电 (CV Charge)                    | I=  681.0mA, V=4.20V, P=  2.86W
2341     | 2473334.78      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2342     | 2474204.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14903.0mA, V=3.61V, P=-53.65W
2343     | 2474279.78      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4376.0mA, V=3.71V, P=-16.22W
2344     | 2475279.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18096.3mA, V=2.93V, P=-52.56W
2345     | 2475414.78      | 914.42     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2346     | 2476359.20      | 1798.22    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.92V, P= 11.73W
2347     | 2478187.42      | 2699.26    | 恒压充电 (CV Charge)                    | I=  681.3mA, V=4.20V, P=  2.86W
2348     | 2480916.68      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2349     | 2481786.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14903.2mA, V=3.61V, P=-53.65W
2350     | 2481861.68      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.5mA, V=3.71V, P=-16.22W
2351     | 2482861.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18093.4mA, V=2.93V, P=-52.57W
2352     | 2482996.67      | 905.28     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2353     | 2483931.96      | 1797.84    | 恒流充电 (CC Charge)                    | I= 2989.7mA, V=3.92V, P= 11.73W
2354     | 2485759.80      | 2587.86    | 恒压充电 (CV Charge)                    | I=  701.7mA, V=4.20V, P=  2.95W
2355     | 2488377.66      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2356     | 2489247.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14886.0mA, V=3.61V, P=-53.65W
2357     | 2489322.66      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.5mA, V=3.71V, P=-16.22W
2358     | 2490322.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18053.3mA, V=2.94V, P=-52.57W
2359     | 2490457.66      | 999.38     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2360     | 2491487.04      | 1802.98    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.74W
2361     | 2493320.02      | 2653.81    | 恒压充电 (CV Charge)                    | I=  685.5mA, V=4.20V, P=  2.88W
2362     | 2496003.83      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2363     | 2496873.88      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14877.3mA, V=3.61V, P=-53.65W
2364     | 2496948.83      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4373.0mA, V=3.71V, P=-16.22W
2365     | 2497948.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18021.3mA, V=2.94V, P=-52.56W
2366     | 2498083.82      | 1049.41    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2367     | 2499163.24      | 1802.41    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.93V, P= 11.74W
2368     | 2500995.65      | 2627.46    | 恒压充电 (CV Charge)                    | I=  688.6mA, V=4.20V, P=  2.89W
2369     | 2503653.11      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2370     | 2504523.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14847.5mA, V=3.62V, P=-53.66W
2371     | 2504598.11      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.3mA, V=3.72V, P=-16.22W
2372     | 2505598.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17942.5mA, V=2.95V, P=-52.56W
2373     | 2505733.11      | 1123.06    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2374     | 2506886.16      | 1798.90    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.92V, P= 11.73W
2375     | 2508715.07      | 2597.56    | 恒压充电 (CV Charge)                    | I=  693.2mA, V=4.20V, P=  2.91W
2376     | 2511342.64      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2377     | 2512212.69      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14846.4mA, V=3.62V, P=-53.66W
2378     | 2512287.64      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.6mA, V=3.72V, P=-16.22W
2379     | 2513287.63      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17959.5mA, V=2.95V, P=-52.56W
2380     | 2513422.63      | 1120.45    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2381     | 2514573.09      | 1797.86    | 恒流充电 (CC Charge)                    | I= 2989.8mA, V=3.92V, P= 11.73W
2382     | 2516400.95      | 2323.60    | 恒压充电 (CV Charge)                    | I=  758.2mA, V=4.20V, P=  3.18W
2383     | 2518754.55      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2384     | 2519624.60      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14871.1mA, V=3.61V, P=-53.66W
2385     | 2519699.55      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.5mA, V=3.71V, P=-16.22W
2386     | 2520699.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18066.7mA, V=2.93V, P=-52.56W
2387     | 2520834.55      | 1030.08    | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2388     | 2521894.63      | 1810.97    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.92V, P= 11.73W
2389     | 2523735.60      | 2252.48    | 恒压充电 (CV Charge)                    | I=  778.6mA, V=4.20V, P=  3.27W
2390     | 2526018.09      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2391     | 2526888.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14889.2mA, V=3.61V, P=-53.65W
2392     | 2526963.09      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4377.7mA, V=3.71V, P=-16.22W
2393     | 2527963.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18125.4mA, V=2.92V, P=-52.56W
2394     | 2528098.09      | 1033.13    | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2395     | 2529161.21      | 1817.27    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.92V, P= 11.73W
2396     | 2531008.49      | 2678.83    | 恒压充电 (CV Charge)                    | I=  680.3mA, V=4.20V, P=  2.86W
2397     | 2533717.32      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2398     | 2534587.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14892.6mA, V=3.61V, P=-53.65W
2399     | 2534662.32      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4374.3mA, V=3.71V, P=-16.22W
2400     | 2535662.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18086.5mA, V=2.93V, P=-52.56W
2401     | 2535797.32      | 978.35     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
2402     | 2536805.67      | 1799.47    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.92V, P= 11.73W
2403     | 2538635.14      | 2684.98    | 恒压充电 (CV Charge)                    | I=  679.3mA, V=4.20V, P=  2.85W
2404     | 2541350.13      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2405     | 2542220.18      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14896.6mA, V=3.61V, P=-53.65W
2406     | 2542295.13      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4375.2mA, V=3.71V, P=-16.22W
2407     | 2543295.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18103.3mA, V=2.93V, P=-52.56W
2408     | 2543430.12      | 986.62     | 静置 (Rest)                           | I=    0.0mA, V=3.50V, P=  0.00W
