--- 分析日志 for: VAH20.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 4315 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2315     | 2112565.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17113.6mA, V=3.09V, P=-52.60W
2316     | 2112700.21      | 974.51     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2317     | 2113704.73      | 872.58     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
2318     | 2114607.31      | 2591.28    | 恒压充电 (CV Charge)                    | I=  843.3mA, V=4.20V, P=  3.54W
2319     | 2117228.59      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2320     | 2118098.63      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14883.1mA, V=3.61V, P=-53.65W
2321     | 2118173.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.5mA, V=3.76V, P=-16.26W
2322     | 2118973.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17132.7mA, V=3.09V, P=-52.61W
2323     | 2119108.59      | 972.18     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2324     | 2120110.77      | 872.92     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
2325     | 2121013.70      | 2603.43    | 恒压充电 (CV Charge)                    | I=  844.3mA, V=4.20V, P=  3.55W
2326     | 2123647.13      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2327     | 2124517.16      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14862.7mA, V=3.61V, P=-53.58W
2328     | 2124592.13      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.5mA, V=3.75V, P=-16.26W
2329     | 2125392.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17137.9mA, V=3.09V, P=-52.61W
2330     | 2125527.12      | 980.12     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2331     | 2126537.25      | 872.54     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.96W
2332     | 2127439.79      | 2611.71    | 恒压充电 (CV Charge)                    | I=  836.4mA, V=4.20V, P=  3.51W
2333     | 2130081.50      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2334     | 2130951.53      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14865.8mA, V=3.61V, P=-53.58W
2335     | 2131026.49      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.7mA, V=3.75V, P=-16.25W
2336     | 2131826.49      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17145.9mA, V=3.09V, P=-52.61W
2337     | 2131961.49      | 919.94     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2338     | 2132911.43      | 873.37     | 恒流充电 (CC Charge)                    | I= 4488.4mA, V=4.00V, P= 17.95W
2339     | 2133814.80      | 2610.27    | 恒压充电 (CV Charge)                    | I=  835.5mA, V=4.20V, P=  3.51W
2340     | 2136455.07      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2341     | 2137325.12      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14893.1mA, V=3.61V, P=-53.65W
2342     | 2137400.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4334.1mA, V=3.75V, P=-16.25W
2343     | 2138200.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17153.5mA, V=3.09V, P=-52.61W
2344     | 2138335.07      | 926.68     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2345     | 2139291.75      | 873.97     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
2346     | 2140195.73      | 2599.65    | 恒压充电 (CV Charge)                    | I=  843.9mA, V=4.20V, P=  3.54W
2347     | 2142825.38      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2348     | 2143695.42      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14882.9mA, V=3.61V, P=-53.65W
2349     | 2143770.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.1mA, V=3.76V, P=-16.26W
2350     | 2144570.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17133.2mA, V=3.09V, P=-52.61W
2351     | 2144705.38      | 1040.28    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2352     | 2145775.66      | 874.06     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
2353     | 2146679.72      | 2589.67    | 恒压充电 (CV Charge)                    | I=  844.1mA, V=4.20V, P=  3.54W
2354     | 2149299.39      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2355     | 2150169.44      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14836.2mA, V=3.62V, P=-53.58W
2356     | 2150244.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4330.7mA, V=3.76V, P=-16.26W
2357     | 2151044.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17090.8mA, V=3.10V, P=-52.61W
2358     | 2151179.39      | 1132.36    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2359     | 2152341.76      | 873.05     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
2360     | 2153244.81      | 2575.24    | 恒压充电 (CV Charge)                    | I=  851.0mA, V=4.20V, P=  3.57W
2361     | 2155850.05      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2362     | 2156720.09      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14825.3mA, V=3.62V, P=-53.59W
2363     | 2156795.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4329.4mA, V=3.76V, P=-16.26W
2364     | 2157595.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17077.3mA, V=3.10V, P=-52.60W
2365     | 2157730.05      | 1159.16    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2366     | 2158919.21      | 871.62     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.96W
2367     | 2159820.83      | 2380.28    | 恒压充电 (CV Charge)                    | I=  905.3mA, V=4.20V, P=  3.80W
2368     | 2162231.11      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2369     | 2163101.15      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14857.6mA, V=3.62V, P=-53.65W
2370     | 2163176.11      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4331.7mA, V=3.76V, P=-16.26W
2371     | 2163976.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17111.6mA, V=3.09V, P=-52.60W
2372     | 2164111.11      | 1141.91    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2373     | 2165283.02      | 877.15     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
2374     | 2166190.18      | 2583.87    | 恒压充电 (CV Charge)                    | I=  843.6mA, V=4.20V, P=  3.54W
2375     | 2168804.05      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2376     | 2169674.10      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14860.8mA, V=3.62V, P=-53.65W
2377     | 2169749.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4330.8mA, V=3.76V, P=-16.26W
2378     | 2170549.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17100.5mA, V=3.10V, P=-52.60W
2379     | 2170684.05      | 1137.91    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2380     | 2171851.96      | 873.21     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.96W
2381     | 2172755.17      | 2288.16    | 恒压充电 (CV Charge)                    | I=  936.4mA, V=4.20V, P=  3.93W
2382     | 2175073.34      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2383     | 2175943.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14843.7mA, V=3.62V, P=-53.66W
2384     | 2176018.34      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4331.1mA, V=3.76V, P=-16.26W
2385     | 2176818.33      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17092.2mA, V=3.10V, P=-52.60W
2386     | 2176953.33      | 1282.66    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2387     | 2178265.99      | 880.36     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.95W
2388     | 2179176.36      | 2569.79    | 恒压充电 (CV Charge)                    | I=  851.8mA, V=4.20V, P=  3.58W
2389     | 2181776.15      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2390     | 2182646.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14836.6mA, V=3.62V, P=-53.66W
2391     | 2182721.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.7mA, V=3.76V, P=-16.26W
2392     | 2183521.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17061.4mA, V=3.10V, P=-52.60W
2393     | 2183656.15      | 1273.62    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2394     | 2184959.77      | 871.55     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
2395     | 2185861.32      | 2567.47    | 恒压充电 (CV Charge)                    | I=  850.2mA, V=4.20V, P=  3.57W
2396     | 2188458.80      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2397     | 2189328.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14836.9mA, V=3.62V, P=-53.66W
2398     | 2189403.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.2mA, V=3.76V, P=-16.26W
2399     | 2190203.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17064.4mA, V=3.10V, P=-52.61W
2400     | 2190338.79      | 1216.22    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2401     | 2191585.01      | 872.24     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
2402     | 2192487.25      | 2562.99    | 恒压充电 (CV Charge)                    | I=  849.3mA, V=4.20V, P=  3.57W
2403     | 2195080.24      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2404     | 2195950.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14835.8mA, V=3.62V, P=-53.65W
2405     | 2196025.24      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.4mA, V=3.76V, P=-16.26W
2406     | 2196825.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17064.0mA, V=3.10V, P=-52.61W
2407     | 2196960.24      | 1163.32    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2408     | 2198153.55      | 872.86     | 恒流充电 (CC Charge)                    | I= 4488.4mA, V=4.00V, P= 17.96W
2409     | 2199056.42      | 2562.82    | 恒压充电 (CV Charge)                    | I=  848.4mA, V=4.20V, P=  3.56W
2410     | 2201649.24      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2411     | 2202519.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14835.9mA, V=3.62V, P=-53.66W
2412     | 2202594.24      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.4mA, V=3.76V, P=-16.26W
2413     | 2203394.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17064.6mA, V=3.10V, P=-52.60W
2414     | 2203529.24      | 1240.79    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2415     | 2204800.03      | 872.05     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.96W
2416     | 2205702.08      | 2565.96    | 恒压充电 (CV Charge)                    | I=  849.5mA, V=4.20V, P=  3.57W
2417     | 2208298.03      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2418     | 2209168.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14840.4mA, V=3.62V, P=-53.65W
2419     | 2209243.03      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.5mA, V=3.76V, P=-16.26W
2420     | 2210043.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17073.1mA, V=3.10V, P=-52.61W
2421     | 2210178.03      | 1272.97    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2422     | 2211481.00      | 871.84     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
2423     | 2212382.85      | 2575.19    | 恒压充电 (CV Charge)                    | I=  850.3mA, V=4.20V, P=  3.57W
2424     | 2214988.04      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2425     | 2215858.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14841.9mA, V=3.62V, P=-53.65W
2426     | 2215933.04      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.4mA, V=3.76V, P=-16.26W
2427     | 2216733.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17076.6mA, V=3.10V, P=-52.60W
2428     | 2216868.03      | 1291.36    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2429     | 2218189.40      | 872.14     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.96W
2430     | 2219091.54      | 2569.28    | 恒压充电 (CV Charge)                    | I=  850.2mA, V=4.20V, P=  3.57W
2431     | 2221690.82      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2432     | 2222560.87      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14838.8mA, V=3.62V, P=-53.65W
2433     | 2222635.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.6mA, V=3.76V, P=-16.26W
2434     | 2223435.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17076.5mA, V=3.10V, P=-52.60W
2435     | 2223570.82      | 1193.20    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2436     | 2224794.02      | 873.56     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.95W
2437     | 2225697.58      | 2555.50    | 恒压充电 (CV Charge)                    | I=  848.7mA, V=4.20V, P=  3.56W
2438     | 2228283.08      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2439     | 2229153.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14837.0mA, V=3.62V, P=-53.66W
2440     | 2229228.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4328.4mA, V=3.76V, P=-16.26W
2441     | 2230028.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17078.0mA, V=3.10V, P=-52.61W
2442     | 2230163.08      | 1216.61    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2443     | 2231409.70      | 871.25     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.96W
2444     | 2232310.95      | 2577.93    | 恒压充电 (CV Charge)                    | I=  849.8mA, V=4.20V, P=  3.57W
2445     | 2234918.88      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2446     | 2235788.92      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14859.3mA, V=3.62V, P=-53.65W
2447     | 2235863.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4330.8mA, V=3.76V, P=-16.26W
2448     | 2236663.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17123.4mA, V=3.09V, P=-52.60W
2449     | 2236798.88      | 1193.65    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2450     | 2238022.52      | 871.08     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.96W
2451     | 2238923.61      | 2615.27    | 恒压充电 (CV Charge)                    | I=  834.8mA, V=4.20V, P=  3.51W
2452     | 2241568.87      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2453     | 2242438.91      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14877.3mA, V=3.61V, P=-53.65W
2454     | 2242513.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.8mA, V=3.76V, P=-16.26W
2455     | 2243313.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17150.9mA, V=3.09V, P=-52.60W
2456     | 2243448.87      | 1176.24    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2457     | 2244655.11      | 872.60     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
2458     | 2245557.72      | 2611.24    | 恒压充电 (CV Charge)                    | I=  835.8mA, V=4.20V, P=  3.51W
2459     | 2248198.96      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2460     | 2249069.00      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14852.7mA, V=3.61V, P=-53.58W
2461     | 2249143.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.5mA, V=3.76V, P=-16.26W
2462     | 2249943.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17151.2mA, V=3.09V, P=-52.60W
2463     | 2250078.96      | 1136.40    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2464     | 2251245.36      | 873.09     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.96W
2465     | 2252148.45      | 2501.95    | 恒压充电 (CV Charge)                    | I=  869.1mA, V=4.20V, P=  3.65W
2466     | 2254680.40      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2467     | 2255550.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14879.2mA, V=3.61V, P=-53.65W
2468     | 2255625.40      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.9mA, V=3.75V, P=-16.26W
2469     | 2256425.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17171.3mA, V=3.08V, P=-52.60W
2470     | 2256560.40      | 1160.64    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2471     | 2257751.04      | 875.68     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.95W
2472     | 2258656.72      | 2622.60    | 恒压充电 (CV Charge)                    | I=  836.8mA, V=4.20V, P=  3.51W
2473     | 2261309.32      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2474     | 2262179.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14884.2mA, V=3.61V, P=-53.65W
2475     | 2262254.32      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.8mA, V=3.75V, P=-16.26W
2476     | 2263054.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17170.7mA, V=3.08V, P=-52.60W
2477     | 2263189.32      | 1164.38    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2478     | 2264383.70      | 872.39     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
2479     | 2265286.09      | 2452.77    | 恒压充电 (CV Charge)                    | I=  889.3mA, V=4.20V, P=  3.73W
2480     | 2267768.86      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2481     | 2268638.90      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14890.9mA, V=3.61V, P=-53.65W
2482     | 2268713.86      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4336.1mA, V=3.75V, P=-16.26W
2483     | 2269513.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17200.7mA, V=3.08V, P=-52.60W
2484     | 2269648.86      | 1145.59    | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2485     | 2270824.44      | 877.09     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
2486     | 2271731.53      | 2649.13    | 恒压充电 (CV Charge)                    | I=  830.1mA, V=4.20V, P=  3.49W
2487     | 2274410.67      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2488     | 2275280.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14895.2mA, V=3.61V, P=-53.65W
2489     | 2275355.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4335.2mA, V=3.75V, P=-16.26W
2490     | 2276155.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17193.4mA, V=3.08V, P=-52.60W
2491     | 2276290.67      | 1133.12    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2492     | 2277453.79      | 872.80     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.96W
2493     | 2278356.59      | 2217.85    | 恒压充电 (CV Charge)                    | I=  969.5mA, V=4.20V, P=  4.07W
2494     | 2280604.45      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2495     | 2281474.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14900.1mA, V=3.61V, P=-53.65W
2496     | 2281549.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4339.0mA, V=3.75V, P=-16.26W
2497     | 2282349.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17249.9mA, V=3.07V, P=-52.60W
2498     | 2282484.44      | 1066.93    | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2499     | 2283581.38      | 887.15     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
2500     | 2284498.53      | 2651.72    | 恒压充电 (CV Charge)                    | I=  830.3mA, V=4.20V, P=  3.49W
2501     | 2287180.24      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2502     | 2288050.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14899.9mA, V=3.61V, P=-53.65W
2503     | 2288125.24      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4335.9mA, V=3.75V, P=-16.26W
2504     | 2288925.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17208.5mA, V=3.08V, P=-52.60W
2505     | 2289060.24      | 1130.71    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2506     | 2290220.95      | 872.60     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.96W
2507     | 2291123.55      | 2663.85    | 恒压充电 (CV Charge)                    | I=  829.8mA, V=4.20V, P=  3.48W
2508     | 2293817.40      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2509     | 2294687.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14904.1mA, V=3.61V, P=-53.65W
2510     | 2294762.40      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4335.8mA, V=3.75V, P=-16.26W
2511     | 2295562.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17219.8mA, V=3.08V, P=-52.60W
2512     | 2295697.40      | 1089.95    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2513     | 2296817.35      | 872.96     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
2514     | 2297720.31      | 2666.36    | 恒压充电 (CV Charge)                    | I=  829.7mA, V=4.20V, P=  3.48W
2515     | 2300416.68      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2516     | 2301286.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14907.3mA, V=3.60V, P=-53.65W
2517     | 2301361.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4336.3mA, V=3.75V, P=-16.26W
2518     | 2302161.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17225.1mA, V=3.07V, P=-52.60W
2519     | 2302296.67      | 1050.07    | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2520     | 2303376.42      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2521     | 2303406.42      | 3499.24    | 其他充电阶段                              | I= 1489.0mA, V=3.95V, P=  5.88W
2522     | 2306935.67      | 2924.02    | 恒压充电 (CV Charge)                    | I=  371.6mA, V=4.20V, P=  1.56W
2523     | 2309889.69      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2524     | 2310759.74      | 3599.94    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=4.04V, P= -2.47W
2525     | 2314359.68      | 30.00      | RPT: IR测量前静置                        | I=  -78.0mA, V=3.99V, P= -0.31W
2526     | 2314389.68      | 7199.99    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=3.77V, P= -2.30W
2527     | 2321589.68      | 30.00      | RPT: IR测量前静置                        | I=  -78.3mA, V=3.58V, P= -0.28W
2528     | 2321619.68      | 5405.37    | RPT: C/5 容量测试放电                     | I= -611.1mA, V=3.26V, P= -1.99W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2752.34 mAh, Cycle Number = 358
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

2529     | 2327055.05      | 869.99     | 静置 (Rest)                           | I=    0.0mA, V=2.76V, P=  0.00W
2530     | 2327955.05      | 1556.69    | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.86V, P= 17.35W
2531     | 2329541.74      | 2787.19    | 恒压充电 (CV Charge)                    | I=  861.0mA, V=4.20V, P=  3.62W
2532     | 2332358.93      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2533     | 2333228.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14897.1mA, V=3.61V, P=-53.65W
2534     | 2333303.93      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.9mA, V=3.76V, P=-16.26W
2535     | 2334103.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17006.4mA, V=3.11V, P=-52.60W
2536     | 2334238.93      | 1099.88    | 静置 (Rest)                           | I=    0.0mA, V=3.61V, P=  0.00W
2537     | 2335368.81      | 867.21     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
2538     | 2336266.02      | 2650.79    | 恒压充电 (CV Charge)                    | I=  831.4mA, V=4.20V, P=  3.49W
2539     | 2338946.81      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2540     | 2339816.86      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14898.7mA, V=3.61V, P=-53.65W
2541     | 2339891.81      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4334.4mA, V=3.75V, P=-16.26W
