--- 分析日志 for: VAH05.csv ---
--- 协议: 10% power reduction ---

[高级数据清洗]: 发现并删除了 1082 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 10952 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
5373     | 5324914.63      | 3496.32    | 恒压充电 (CV Charge)                    | I=  535.4mA, V=4.20V, P=  2.25W
5374     | 5328440.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5375     | 5329311.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13499.7mA, V=3.58V, P=-48.25W
5376     | 5329385.95      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3875.1mA, V=3.76V, P=-14.57W
5377     | 5330185.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15036.2mA, V=3.16V, P=-47.33W
5378     | 5330320.95      | 841.66     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5379     | 5331192.60      | 1250.68    | 恒流充电 (CC Charge)                    | I= 3005.7mA, V=3.99V, P= 11.99W
5380     | 5332473.28      | 3445.68    | 恒压充电 (CV Charge)                    | I=  542.7mA, V=4.20V, P=  2.28W
5381     | 5335948.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5382     | 5336819.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13500.3mA, V=3.58V, P=-48.24W
5383     | 5336893.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.9mA, V=3.76V, P=-14.56W
5384     | 5337693.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15040.0mA, V=3.16V, P=-47.32W
5385     | 5337828.96      | 849.62     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5386     | 5338708.58      | 1252.12    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=3.99V, P= 11.99W
5387     | 5339990.70      | 3519.17    | 恒压充电 (CV Charge)                    | I=  531.7mA, V=4.20V, P=  2.23W
5388     | 5343539.87      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5389     | 5344409.92      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13503.8mA, V=3.58V, P=-48.24W
5390     | 5344484.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.4mA, V=3.76V, P=-14.57W
5391     | 5345284.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15037.1mA, V=3.16V, P=-47.32W
5392     | 5345419.87      | 870.66     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5393     | 5346320.53      | 1252.22    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.99W
5394     | 5347602.75      | 3491.13    | 恒压充电 (CV Charge)                    | I=  535.3mA, V=4.20V, P=  2.25W
5395     | 5351123.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5396     | 5351993.93      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13496.8mA, V=3.58V, P=-48.24W
5397     | 5352068.89      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.8mA, V=3.76V, P=-14.57W
5398     | 5352868.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15028.5mA, V=3.17V, P=-47.32W
5399     | 5353003.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5400     | 5353870.38      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
5401     | 5353880.38      | 2977.38    | 其他充电阶段                              | I= 1505.8mA, V=3.96V, P=  5.97W
5402     | 5356867.76      | 4722.21    | 恒压充电 (CV Charge)                    | I=  297.5mA, V=4.20V, P=  1.25W
5403     | 5361599.97      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
5404     | 5362490.01      | 3599.95    | RPT: C/5 容量测试放电                     | I= -594.6mA, V=4.02V, P= -2.39W
5405     | 5366089.97      | 30.00      | RPT: IR测量前静置                        | I=  -62.4mA, V=3.97V, P= -0.25W
5406     | 5366119.97      | 7200.00    | RPT: C/5 容量测试放电                     | I= -594.2mA, V=3.75V, P= -2.23W
5407     | 5373319.97      | 30.00      | RPT: IR测量前静置                        | I=  -60.4mA, V=3.54V, P= -0.21W
5408     | 5373349.97      | 4773.57    | RPT: C/5 容量测试放电                     | I= -594.3mA, V=3.24V, P= -1.93W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2572.00 mAh, Cycle Number = 766
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

5409     | 5378133.53      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.76V, P=  0.00W
5410     | 5379023.53      | 2344.92    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.87V, P= 11.61W
5411     | 5381398.45      | 3924.21    | 恒压充电 (CV Charge)                    | I=  573.5mA, V=4.20V, P=  2.41W
5412     | 5385352.65      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5413     | 5386222.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13495.9mA, V=3.58V, P=-48.25W
5414     | 5386297.66      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.0mA, V=3.77V, P=-14.57W
5415     | 5387097.65      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14922.4mA, V=3.19V, P=-47.32W
5416     | 5387232.65      | 794.33     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
5417     | 5388056.98      | 1241.01    | 恒流充电 (CC Charge)                    | I= 3006.1mA, V=3.99V, P= 12.01W
5418     | 5389328.00      | 3409.96    | 恒压充电 (CV Charge)                    | I=  553.1mA, V=4.20V, P=  2.32W
5419     | 5392767.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5420     | 5393638.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13501.1mA, V=3.58V, P=-48.24W
5421     | 5393712.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.1mA, V=3.77V, P=-14.56W
5422     | 5394512.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14933.0mA, V=3.18V, P=-47.32W
5423     | 5394647.96      | 802.87     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
5424     | 5395480.83      | 1245.33    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=3.99V, P= 12.00W
5425     | 5396756.16      | 3553.22    | 恒压充电 (CV Charge)                    | I=  532.2mA, V=4.20V, P=  2.24W
5426     | 5400339.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5427     | 5401209.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13501.9mA, V=3.58V, P=-48.24W
5428     | 5401284.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.9mA, V=3.77V, P=-14.57W
5429     | 5402084.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14948.1mA, V=3.18V, P=-47.32W
5430     | 5402219.38      | 816.55     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
5431     | 5403065.94      | 1242.65    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.99W
5432     | 5404338.58      | 3525.94    | 恒压充电 (CV Charge)                    | I=  535.3mA, V=4.20V, P=  2.25W
5433     | 5407894.53      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5434     | 5408764.57      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13508.2mA, V=3.58V, P=-48.25W
5435     | 5408839.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.5mA, V=3.76V, P=-14.57W
5436     | 5409639.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14967.3mA, V=3.18V, P=-47.32W
5437     | 5409774.53      | 802.76     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
5438     | 5410607.29      | 1245.02    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.99V, P= 11.99W
5439     | 5411882.31      | 3506.65    | 恒压充电 (CV Charge)                    | I=  538.6mA, V=4.20V, P=  2.26W
5440     | 5415418.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5441     | 5416289.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13500.9mA, V=3.58V, P=-48.19W
5442     | 5416363.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3875.5mA, V=3.76V, P=-14.57W
5443     | 5417163.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14998.7mA, V=3.17V, P=-47.32W
5444     | 5417298.96      | 795.75     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5445     | 5418124.71      | 1245.49    | 恒流充电 (CC Charge)                    | I= 3006.1mA, V=3.99V, P= 12.00W
5446     | 5419400.20      | 3492.88    | 恒压充电 (CV Charge)                    | I=  538.1mA, V=4.20V, P=  2.26W
5447     | 5422923.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5448     | 5423793.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13526.3mA, V=3.57V, P=-48.24W
5449     | 5423868.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3874.7mA, V=3.76V, P=-14.56W
5450     | 5424668.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15020.2mA, V=3.17V, P=-47.32W
5451     | 5424803.07      | 759.65     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5452     | 5425592.73      | 1247.24    | 恒流充电 (CC Charge)                    | I= 3005.2mA, V=3.99V, P= 11.99W
5453     | 5426869.97      | 3583.76    | 恒压充电 (CV Charge)                    | I=  527.8mA, V=4.20V, P=  2.22W
5454     | 5430483.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5455     | 5431353.78      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13531.3mA, V=3.57V, P=-48.24W
5456     | 5431428.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.0mA, V=3.76V, P=-14.57W
5457     | 5432228.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15028.5mA, V=3.17V, P=-47.32W
5458     | 5432363.73      | 752.53     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5459     | 5433146.26      | 1246.84    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.99W
5460     | 5434423.10      | 3552.60    | 恒压充电 (CV Charge)                    | I=  531.3mA, V=4.20V, P=  2.23W
5461     | 5438005.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5462     | 5438875.74      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13528.5mA, V=3.57V, P=-48.24W
5463     | 5438950.70      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.7mA, V=3.76V, P=-14.57W
5464     | 5439750.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15032.8mA, V=3.16V, P=-47.32W
5465     | 5439885.70      | 767.09     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5466     | 5440682.79      | 1247.44    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.99V, P= 11.99W
5467     | 5441960.23      | 3552.59    | 恒压充电 (CV Charge)                    | I=  531.6mA, V=4.20V, P=  2.23W
5468     | 5445542.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5469     | 5446412.87      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13529.2mA, V=3.57V, P=-48.24W
5470     | 5446487.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.5mA, V=3.76V, P=-14.57W
5471     | 5447287.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15038.0mA, V=3.16V, P=-47.32W
5472     | 5447422.82      | 777.03     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5473     | 5448229.85      | 1247.70    | 恒流充电 (CC Charge)                    | I= 3006.1mA, V=3.99V, P= 12.00W
5474     | 5449507.56      | 3500.84    | 恒压充电 (CV Charge)                    | I=  538.3mA, V=4.20V, P=  2.26W
5475     | 5453038.40      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5476     | 5453908.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13530.0mA, V=3.57V, P=-48.24W
5477     | 5453983.40      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3875.7mA, V=3.76V, P=-14.56W
5478     | 5454783.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15045.6mA, V=3.16V, P=-47.32W
5479     | 5454918.40      | 771.26     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5480     | 5455719.66      | 1249.71    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=3.99V, P= 11.99W
5481     | 5456999.37      | 3574.70    | 恒压充电 (CV Charge)                    | I=  527.2mA, V=4.20V, P=  2.21W
5482     | 5460604.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5483     | 5461474.12      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13530.8mA, V=3.57V, P=-48.24W
5484     | 5461549.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.4mA, V=3.76V, P=-14.57W
5485     | 5462349.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15047.5mA, V=3.16V, P=-47.32W
5486     | 5462484.07      | 787.32     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5487     | 5463301.39      | 1247.25    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=3.99V, P= 11.99W
5488     | 5464578.64      | 3554.34    | 恒压充电 (CV Charge)                    | I=  531.6mA, V=4.20V, P=  2.23W
5489     | 5468162.98      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5490     | 5469033.03      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13525.1mA, V=3.57V, P=-48.24W
5491     | 5469107.98      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.5mA, V=3.76V, P=-14.57W
5492     | 5469907.98      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15040.0mA, V=3.16V, P=-47.32W
5493     | 5470042.98      | 801.21     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5494     | 5470874.19      | 1248.07    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.99V, P= 11.99W
5495     | 5472152.26      | 3519.41    | 恒压充电 (CV Charge)                    | I=  534.0mA, V=4.20V, P=  2.24W
5496     | 5475701.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5497     | 5476571.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13528.6mA, V=3.57V, P=-48.25W
5498     | 5476646.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.7mA, V=3.76V, P=-14.57W
5499     | 5477446.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15050.5mA, V=3.16V, P=-47.32W
5500     | 5477581.67      | 753.80     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5501     | 5478365.47      | 1249.14    | 恒流充电 (CC Charge)                    | I= 3005.2mA, V=3.99V, P= 11.99W
5502     | 5479644.60      | 3535.86    | 恒压充电 (CV Charge)                    | I=  533.5mA, V=4.20V, P=  2.24W
5503     | 5483210.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5504     | 5484080.51      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13531.5mA, V=3.57V, P=-48.24W
5505     | 5484155.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.2mA, V=3.76V, P=-14.57W
5506     | 5484955.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15056.9mA, V=3.16V, P=-47.32W
5507     | 5485090.47      | 769.60     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5508     | 5485890.07      | 1249.70    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=3.99V, P= 11.99W
5509     | 5487169.76      | 3585.40    | 恒压充电 (CV Charge)                    | I=  527.0mA, V=4.20V, P=  2.21W
5510     | 5490785.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5511     | 5491655.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13533.2mA, V=3.57V, P=-48.24W
5512     | 5491730.17      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.2mA, V=3.76V, P=-14.57W
5513     | 5492530.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15057.0mA, V=3.16V, P=-47.32W
5514     | 5492665.16      | 825.13     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5515     | 5493520.30      | 1248.07    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.99W
5516     | 5494798.37      | 3570.64    | 恒压充电 (CV Charge)                    | I=  526.9mA, V=4.20V, P=  2.21W
5517     | 5498399.01      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5518     | 5499269.06      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13545.0mA, V=3.57V, P=-48.24W
5519     | 5499344.02      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.1mA, V=3.76V, P=-14.57W
5520     | 5500144.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15081.3mA, V=3.15V, P=-47.33W
5521     | 5500279.01      | 744.55     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5522     | 5501053.56      | 1248.52    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=3.99V, P= 11.99W
5523     | 5502332.08      | 3507.51    | 恒压充电 (CV Charge)                    | I=  538.2mA, V=4.20V, P=  2.26W
5524     | 5505869.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5525     | 5506739.64      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13561.1mA, V=3.57V, P=-48.25W
5526     | 5506814.60      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3881.0mA, V=3.76V, P=-14.57W
5527     | 5507614.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15105.1mA, V=3.15V, P=-47.32W
5528     | 5507749.59      | 745.99     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5529     | 5508525.59      | 1251.49    | 恒流充电 (CC Charge)                    | I= 3005.6mA, V=3.99V, P= 11.99W
5530     | 5509807.08      | 3566.85    | 恒压充电 (CV Charge)                    | I=  531.5mA, V=4.20V, P=  2.23W
5531     | 5513403.94      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5532     | 5514273.98      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13560.2mA, V=3.56V, P=-48.23W
5533     | 5514348.94      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3878.9mA, V=3.76V, P=-14.56W
5534     | 5515148.94      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15108.1mA, V=3.15V, P=-47.32W
5535     | 5515283.93      | 703.43     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5536     | 5516017.37      | 1252.11    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=3.99V, P= 11.98W
5537     | 5517299.48      | 3578.39    | 恒压充电 (CV Charge)                    | I=  527.5mA, V=4.20V, P=  2.22W
5538     | 5520907.87      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5539     | 5521777.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13556.3mA, V=3.57V, P=-48.24W
5540     | 5521852.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.7mA, V=3.76V, P=-14.57W
5541     | 5522652.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15097.0mA, V=3.15V, P=-47.32W
5542     | 5522787.87      | 751.80     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5543     | 5523569.66      | 1251.82    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.98W
5544     | 5524851.49      | 3568.05    | 恒压充电 (CV Charge)                    | I=  531.0mA, V=4.20V, P=  2.23W
5545     | 5528449.53      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5546     | 5529319.58      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13549.5mA, V=3.57V, P=-48.24W
5547     | 5529394.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.9mA, V=3.76V, P=-14.57W
5548     | 5530194.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15087.3mA, V=3.15V, P=-47.32W
5549     | 5530329.53      | 791.96     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5550     | 5531151.49      | 1251.56    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=3.99V, P= 11.99W
5551     | 5532433.05      | 3496.60    | 恒压充电 (CV Charge)                    | I=  538.0mA, V=4.20V, P=  2.26W
5552     | 5535959.65      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5553     | 5536829.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13549.2mA, V=3.57V, P=-48.24W
5554     | 5536904.66      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.6mA, V=3.76V, P=-14.57W
5555     | 5537704.65      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15089.9mA, V=3.15V, P=-47.32W
5556     | 5537839.65      | 794.22     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5557     | 5538663.87      | 1253.18    | 恒流充电 (CC Charge)                    | I= 3005.7mA, V=3.99V, P= 11.99W
5558     | 5539947.05      | 3538.87    | 恒压充电 (CV Charge)                    | I=  533.8mA, V=4.20V, P=  2.24W
5559     | 5543515.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5560     | 5544385.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13547.8mA, V=3.57V, P=-48.24W
5561     | 5544460.93      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.7mA, V=3.76V, P=-14.56W
5562     | 5545260.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15097.3mA, V=3.15V, P=-47.32W
5563     | 5545395.92      | 790.57     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5564     | 5546216.49      | 1251.19    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=3.99V, P= 11.99W
5565     | 5547497.68      | 3609.67    | 恒压充电 (CV Charge)                    | I=  524.2mA, V=4.20V, P=  2.20W
5566     | 5551137.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5567     | 5552007.40      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13546.4mA, V=3.57V, P=-48.24W
5568     | 5552082.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3878.6mA, V=3.76V, P=-14.57W
5569     | 5552882.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15092.8mA, V=3.15V, P=-47.32W
5570     | 5553017.36      | 765.24     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5571     | 5553812.60      | 1250.40    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
5572     | 5555093.00      | 3569.66    | 恒压充电 (CV Charge)                    | I=  530.9mA, V=4.20V, P=  2.23W
5573     | 5558692.66      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5574     | 5559562.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13549.3mA, V=3.57V, P=-48.24W
5575     | 5559637.66      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3880.0mA, V=3.76V, P=-14.57W
5576     | 5560437.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15097.2mA, V=3.15V, P=-47.32W
5577     | 5560572.65      | 755.48     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5578     | 5561358.13      | 1251.64    | 恒流充电 (CC Charge)                    | I= 3005.6mA, V=3.99V, P= 11.99W
5579     | 5562639.78      | 3516.26    | 恒压充电 (CV Charge)                    | I=  534.1mA, V=4.20V, P=  2.24W
5580     | 5566186.03      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5581     | 5567056.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13549.8mA, V=3.57V, P=-48.25W
5582     | 5567131.03      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.4mA, V=3.76V, P=-14.57W
5583     | 5567931.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15099.3mA, V=3.15V, P=-47.32W
5584     | 5568066.03      | 784.84     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5585     | 5568880.87      | 1252.12    | 恒流充电 (CC Charge)                    | I= 3005.6mA, V=3.99V, P= 11.99W
5586     | 5570162.98      | 3611.35    | 恒压充电 (CV Charge)                    | I=  523.4mA, V=4.20V, P=  2.20W
5587     | 5573804.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5588     | 5574674.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13549.9mA, V=3.57V, P=-48.24W
5589     | 5574749.34      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.8mA, V=3.76V, P=-14.56W
5590     | 5575549.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15099.6mA, V=3.15V, P=-47.32W
5591     | 5575684.33      | 798.33     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5592     | 5576512.66      | 1250.17    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=3.99V, P= 11.99W
5593     | 5577792.83      | 3594.63    | 恒压充电 (CV Charge)                    | I=  526.9mA, V=4.20V, P=  2.21W
5594     | 5581417.46      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
5595     | 5582287.50      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13555.7mA, V=3.57V, P=-48.24W
5596     | 5582362.46      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3879.2mA, V=3.76V, P=-14.57W
5597     | 5583162.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15107.9mA, V=3.15V, P=-47.32W
5598     | 5583297.45      | 777.58     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
5599     | 5584105.04      | 1250.96    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.98W
