--- 分析日志 for: VAH27.csv ---
--- 协议: Baseline ---

[高级数据清洗]: 发现并删除了 1 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 4139 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2452     | 2352585.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2453     | 2353455.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14895.5mA, V=3.61V, P=-53.64W
2454     | 2353530.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4342.5mA, V=3.75V, P=-16.27W
2455     | 2354330.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17276.5mA, V=3.06V, P=-52.53W
2456     | 2354465.14      | 827.73     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2457     | 2355322.87      | 1472.74    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.97V, P= 11.86W
2458     | 2356825.61      | 2736.16    | 恒压充电 (CV Charge)                    | I=  663.3mA, V=4.20V, P=  2.79W
2459     | 2359591.77      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2460     | 2360461.82      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14904.3mA, V=3.61V, P=-53.64W
2461     | 2360536.77      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4343.8mA, V=3.75V, P=-16.27W
2462     | 2361336.77      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17293.8mA, V=3.06V, P=-52.54W
2463     | 2361471.77      | 830.01     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2464     | 2362331.78      | 1473.32    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2465     | 2363835.10      | 2751.02    | 恒压充电 (CV Charge)                    | I=  664.0mA, V=4.20V, P=  2.79W
2466     | 2366616.12      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2467     | 2367486.17      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14914.5mA, V=3.60V, P=-53.64W
2468     | 2367561.12      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4345.3mA, V=3.75V, P=-16.27W
2469     | 2368361.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17318.1mA, V=3.06V, P=-52.54W
2470     | 2368496.12      | 813.65     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2471     | 2369339.76      | 1472.94    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.86W
2472     | 2370842.71      | 2757.21    | 恒压充电 (CV Charge)                    | I=  665.3mA, V=4.20V, P=  2.79W
2473     | 2373629.92      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2474     | 2374499.96      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14920.6mA, V=3.60V, P=-53.64W
2475     | 2374574.92      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4345.9mA, V=3.75V, P=-16.27W
2476     | 2375374.92      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17332.8mA, V=3.05V, P=-52.54W
2477     | 2375509.92      | 804.12     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2478     | 2376344.04      | 1473.80    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2479     | 2377847.84      | 2761.42    | 恒压充电 (CV Charge)                    | I=  659.9mA, V=4.20V, P=  2.77W
2480     | 2380639.27      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2481     | 2381509.30      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14926.5mA, V=3.60V, P=-53.64W
2482     | 2381584.27      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4346.5mA, V=3.75V, P=-16.27W
2483     | 2382384.27      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17350.4mA, V=3.05V, P=-52.54W
2484     | 2382519.26      | 799.12     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2485     | 2383348.38      | 1474.11    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2486     | 2384852.49      | 2768.80    | 恒压充电 (CV Charge)                    | I=  660.4mA, V=4.20V, P=  2.77W
2487     | 2387651.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2488     | 2388521.33      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14933.1mA, V=3.60V, P=-53.64W
2489     | 2388596.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.3mA, V=3.75V, P=-16.27W
2490     | 2389396.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17366.0mA, V=3.05V, P=-52.55W
2491     | 2389531.29      | 793.58     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2492     | 2390354.87      | 1473.95    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.97V, P= 11.86W
2493     | 2391858.82      | 2765.97    | 恒压充电 (CV Charge)                    | I=  660.7mA, V=4.20V, P=  2.77W
2494     | 2394654.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2495     | 2395524.84      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14908.5mA, V=3.60V, P=-53.55W
2496     | 2395599.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.9mA, V=3.75V, P=-16.27W
2497     | 2396399.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17379.8mA, V=3.05V, P=-52.54W
2498     | 2396534.80      | 782.04     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2499     | 2397346.84      | 1474.13    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.97V, P= 11.86W
2500     | 2398850.97      | 2802.05    | 恒压充电 (CV Charge)                    | I=  656.2mA, V=4.20V, P=  2.76W
2501     | 2401683.02      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2502     | 2402553.06      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14931.0mA, V=3.60V, P=-53.63W
2503     | 2402628.02      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.4mA, V=3.75V, P=-16.27W
2504     | 2403428.02      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17359.0mA, V=3.05V, P=-52.52W
2505     | 2403563.01      | 810.42     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2506     | 2404403.43      | 1475.63    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.97V, P= 11.86W
2507     | 2405909.06      | 2771.62    | 恒压充电 (CV Charge)                    | I=  660.1mA, V=4.20V, P=  2.77W
2508     | 2408710.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2509     | 2409580.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14913.0mA, V=3.60V, P=-53.64W
2510     | 2409655.68      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4345.3mA, V=3.75V, P=-16.27W
2511     | 2410455.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17323.7mA, V=3.06V, P=-52.54W
2512     | 2410590.67      | 857.19     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2513     | 2411477.86      | 1476.39    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.97V, P= 11.86W
2514     | 2412984.25      | 2021.58    | 恒压充电 (CV Charge)                    | I=  845.8mA, V=4.20V, P=  3.55W
2515     | 2415035.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
2516     | 2415905.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14909.8mA, V=3.60V, P=-53.64W
2517     | 2415980.83      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4351.9mA, V=3.74V, P=-16.27W
2518     | 2416780.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17397.2mA, V=3.04V, P=-52.53W
2519     | 2416915.83      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2520     | 2417802.23      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2521     | 2417832.23      | 3598.65    | 其他充电阶段                              | I= 1488.6mA, V=3.94V, P=  5.87W
2522     | 2421460.88      | 3095.36    | 恒压充电 (CV Charge)                    | I=  358.9mA, V=4.20V, P=  1.51W
2523     | 2424586.23      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2524     | 2425456.28      | 3599.96    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=4.04V, P= -2.47W
2525     | 2429056.23      | 30.00      | RPT: IR测量前静置                        | I=  -78.7mA, V=3.99V, P= -0.31W
2526     | 2429086.23      | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=3.77V, P= -2.30W
2527     | 2436286.23      | 30.00      | RPT: IR测量前静置                        | I=  -78.8mA, V=3.57V, P= -0.28W
2528     | 2436316.23      | 5394.36    | RPT: C/5 容量测试放电                     | I= -611.2mA, V=3.26V, P= -1.99W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2750.66 mAh, Cycle Number = 358
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

2529     | 2441740.59      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.77V, P=  0.00W
2530     | 2442640.59      | 2507.67    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.84V, P= 11.47W
2531     | 2445178.26      | 2985.19    | 恒压充电 (CV Charge)                    | I=  676.8mA, V=4.20V, P=  2.84W
2532     | 2448193.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2533     | 2449063.49      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14947.5mA, V=3.59V, P=-53.64W
2534     | 2449138.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4348.2mA, V=3.75V, P=-16.27W
2535     | 2449938.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17173.6mA, V=3.08V, P=-52.53W
2536     | 2450073.45      | 721.66     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2537     | 2450825.11      | 1465.84    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2538     | 2452320.95      | 2800.61    | 恒压充电 (CV Charge)                    | I=  658.5mA, V=4.20V, P=  2.77W
2539     | 2455151.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2540     | 2456021.60      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14921.8mA, V=3.60V, P=-53.54W
2541     | 2456096.56      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4348.7mA, V=3.75V, P=-16.27W
2542     | 2456896.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17190.2mA, V=3.08V, P=-52.53W
2543     | 2457031.56      | 739.87     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2544     | 2457801.43      | 1465.94    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.85W
2545     | 2459297.36      | 2804.80    | 恒压充电 (CV Charge)                    | I=  657.2mA, V=4.20V, P=  2.76W
2546     | 2462132.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2547     | 2463002.20      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14959.5mA, V=3.59V, P=-53.64W
2548     | 2463077.16      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.9mA, V=3.74V, P=-16.27W
2549     | 2463877.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17221.7mA, V=3.07V, P=-52.53W
2550     | 2464012.16      | 741.70     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2551     | 2464783.85      | 1468.04    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.85W
2552     | 2466281.89      | 2807.84    | 恒压充电 (CV Charge)                    | I=  656.8mA, V=4.20V, P=  2.76W
2553     | 2469119.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2554     | 2469989.77      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14954.2mA, V=3.59V, P=-53.64W
2555     | 2470064.74      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.5mA, V=3.74V, P=-16.27W
2556     | 2470864.74      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17234.3mA, V=3.07V, P=-52.53W
2557     | 2470999.73      | 762.93     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2558     | 2471792.67      | 1469.74    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.85W
2559     | 2473292.41      | 2806.97    | 恒压充电 (CV Charge)                    | I=  655.5mA, V=4.20V, P=  2.75W
2560     | 2476129.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2561     | 2476999.42      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14922.4mA, V=3.60V, P=-53.54W
2562     | 2477074.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.5mA, V=3.74V, P=-16.27W
2563     | 2477874.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17253.9mA, V=3.07V, P=-52.54W
2564     | 2478009.38      | 756.38     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2565     | 2478795.76      | 1470.81    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2566     | 2480296.57      | 2810.50    | 恒压充电 (CV Charge)                    | I=  654.8mA, V=4.20V, P=  2.75W
2567     | 2483137.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2568     | 2484007.10      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14920.7mA, V=3.60V, P=-53.54W
2569     | 2484082.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.4mA, V=3.74V, P=-16.27W
2570     | 2484882.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17268.9mA, V=3.06V, P=-52.53W
2571     | 2485017.07      | 780.49     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2572     | 2485827.55      | 1470.20    | 恒流充电 (CC Charge)                    | I= 2988.0mA, V=3.97V, P= 11.86W
2573     | 2487327.76      | 2815.69    | 恒压充电 (CV Charge)                    | I=  655.3mA, V=4.20V, P=  2.75W
2574     | 2490173.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2575     | 2491043.48      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14950.2mA, V=3.59V, P=-53.64W
2576     | 2491118.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.4mA, V=3.74V, P=-16.27W
2577     | 2491918.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17275.1mA, V=3.06V, P=-52.53W
2578     | 2492053.44      | 805.12     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2579     | 2492888.56      | 1472.88    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2580     | 2494391.43      | 2797.76    | 恒压充电 (CV Charge)                    | I=  654.8mA, V=4.20V, P=  2.75W
2581     | 2497219.19      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2582     | 2498089.23      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14904.9mA, V=3.60V, P=-53.55W
2583     | 2498164.19      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.5mA, V=3.75V, P=-16.27W
2584     | 2498964.19      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17250.9mA, V=3.07V, P=-52.52W
2585     | 2499099.19      | 853.38     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2586     | 2499982.56      | 1472.74    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2587     | 2501485.30      | 2776.70    | 恒压充电 (CV Charge)                    | I=  658.6mA, V=4.20V, P=  2.77W
2588     | 2504292.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2589     | 2505162.04      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14934.2mA, V=3.60V, P=-53.64W
2590     | 2505237.00      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.8mA, V=3.75V, P=-16.27W
2591     | 2506037.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17267.0mA, V=3.06V, P=-52.53W
2592     | 2506172.00      | 862.30     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2593     | 2507064.30      | 1474.20    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2594     | 2508568.50      | 2789.36    | 恒压充电 (CV Charge)                    | I=  658.2mA, V=4.20V, P=  2.76W
2595     | 2511387.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2596     | 2512257.90      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14922.2mA, V=3.60V, P=-53.63W
2597     | 2512332.86      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4346.7mA, V=3.75V, P=-16.27W
2598     | 2513132.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17253.8mA, V=3.07V, P=-52.53W
2599     | 2513267.86      | 882.92     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2600     | 2514180.78      | 1472.86    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2601     | 2515683.64      | 2787.05    | 恒压充电 (CV Charge)                    | I=  657.3mA, V=4.20V, P=  2.76W
2602     | 2518500.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2603     | 2519370.73      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14927.7mA, V=3.60V, P=-53.64W
2604     | 2519445.69      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4347.2mA, V=3.75V, P=-16.27W
2605     | 2520245.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17279.0mA, V=3.06V, P=-52.54W
2606     | 2520380.69      | 863.97     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2607     | 2521274.66      | 1470.87    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.86W
2608     | 2522775.52      | 2794.35    | 恒压充电 (CV Charge)                    | I=  653.6mA, V=4.20V, P=  2.75W
2609     | 2525599.87      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2610     | 2526469.91      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14944.0mA, V=3.60V, P=-53.64W
2611     | 2526544.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4349.0mA, V=3.75V, P=-16.27W
2612     | 2527344.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17317.1mA, V=3.06V, P=-52.54W
2613     | 2527479.87      | 830.15     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2614     | 2528340.02      | 1471.19    | 恒流充电 (CC Charge)                    | I= 2988.6mA, V=3.97V, P= 11.86W
2615     | 2529841.21      | 2832.69    | 恒压充电 (CV Charge)                    | I=  649.1mA, V=4.20V, P=  2.73W
2616     | 2532703.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2617     | 2533573.94      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14954.7mA, V=3.59V, P=-53.63W
2618     | 2533648.90      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4350.5mA, V=3.74V, P=-16.27W
2619     | 2534448.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17342.6mA, V=3.05V, P=-52.53W
2620     | 2534583.90      | 807.82     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2621     | 2535421.72      | 1471.40    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.86W
2622     | 2536923.12      | 2830.19    | 恒压充电 (CV Charge)                    | I=  649.8mA, V=4.20V, P=  2.73W
2623     | 2539783.31      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2624     | 2540653.35      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14966.5mA, V=3.59V, P=-53.64W
2625     | 2540728.31      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4351.5mA, V=3.74V, P=-16.27W
2626     | 2541528.31      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17367.9mA, V=3.05V, P=-52.53W
2627     | 2541663.31      | 798.09     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2628     | 2542491.40      | 1471.73    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.86W
2629     | 2543993.13      | 2808.69    | 恒压充电 (CV Charge)                    | I=  657.0mA, V=4.20V, P=  2.76W
2630     | 2546831.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2631     | 2547701.86      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14976.1mA, V=3.59V, P=-53.63W
2632     | 2547776.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4352.7mA, V=3.74V, P=-16.27W
2633     | 2548576.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17402.2mA, V=3.04V, P=-52.54W
2634     | 2548711.82      | 797.34     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2635     | 2549539.16      | 1474.34    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.86W
2636     | 2551043.49      | 2843.46    | 恒压充电 (CV Charge)                    | I=  651.5mA, V=4.20V, P=  2.74W
2637     | 2553916.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2638     | 2554786.99      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14981.8mA, V=3.59V, P=-53.64W
2639     | 2554861.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.3mA, V=3.74V, P=-16.27W
2640     | 2555661.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17416.0mA, V=3.04V, P=-52.53W
2641     | 2555796.95      | 777.21     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2642     | 2556604.16      | 1474.30    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.86W
2643     | 2558108.46      | 2845.94    | 恒压充电 (CV Charge)                    | I=  651.7mA, V=4.20V, P=  2.74W
2644     | 2560984.41      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2645     | 2561854.45      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14981.6mA, V=3.59V, P=-53.63W
2646     | 2561929.41      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.5mA, V=3.74V, P=-16.27W
2647     | 2562729.41      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17423.6mA, V=3.04V, P=-52.54W
2648     | 2562864.40      | 784.74     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2649     | 2563679.14      | 1473.94    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.86W
2650     | 2565183.09      | 2828.54    | 恒压充电 (CV Charge)                    | I=  652.1mA, V=4.20V, P=  2.74W
2651     | 2568041.63      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2652     | 2568911.67      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14955.1mA, V=3.59V, P=-53.54W
2653     | 2568986.63      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.8mA, V=3.74V, P=-16.27W
2654     | 2569786.63      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17432.7mA, V=3.04V, P=-52.53W
2655     | 2569921.63      | 781.40     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2656     | 2570733.03      | 1475.37    | 恒流充电 (CC Charge)                    | I= 2988.6mA, V=3.97V, P= 11.86W
2657     | 2572238.40      | 2878.93    | 恒压充电 (CV Charge)                    | I=  646.2mA, V=4.20V, P=  2.71W
2658     | 2575147.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2659     | 2576017.36      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14983.3mA, V=3.59V, P=-53.63W
2660     | 2576092.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.6mA, V=3.74V, P=-16.27W
2661     | 2576892.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17429.5mA, V=3.04V, P=-52.53W
2662     | 2577027.32      | 786.62     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2663     | 2577843.94      | 1474.54    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2664     | 2579348.48      | 2873.57    | 恒压充电 (CV Charge)                    | I=  645.3mA, V=4.20V, P=  2.71W
2665     | 2582252.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2666     | 2583122.08      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14977.9mA, V=3.58V, P=-53.54W
2667     | 2583197.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.1mA, V=3.74V, P=-16.27W
2668     | 2583997.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17492.5mA, V=3.03V, P=-52.53W
2669     | 2584132.04      | 747.82     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2670     | 2584909.87      | 1469.58    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.96V, P= 11.85W
2671     | 2586409.45      | 2920.60    | 恒压充电 (CV Charge)                    | I=  639.6mA, V=4.20V, P=  2.69W
2672     | 2589360.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2673     | 2590230.09      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15029.6mA, V=3.57V, P=-53.62W
2674     | 2590305.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.8mA, V=3.74V, P=-16.27W
2675     | 2591105.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17545.6mA, V=3.02V, P=-52.53W
2676     | 2591240.05      | 719.91     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2677     | 2591989.96      | 1473.55    | 恒流充电 (CC Charge)                    | I= 2988.5mA, V=3.97V, P= 11.85W
2678     | 2593493.51      | 2939.27    | 恒压充电 (CV Charge)                    | I=  640.8mA, V=4.20V, P=  2.69W
