--- 分析日志 for: VAH11.csv ---
--- 协议: 20% power reduction ---

清洗后发现 15869 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
6011     | 5434942.88      | 816.05     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6012     | 5435788.94      | 1018.07    | 恒流充电 (CC Charge)                    | I= 3005.8mA, V=4.02V, P= 12.07W
6013     | 5436837.01      | 3325.98    | 恒压充电 (CV Charge)                    | I=  545.9mA, V=4.20V, P=  2.29W
6014     | 5440192.99      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6015     | 5441063.04      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11858.2mA, V=3.63V, P=-42.91W
6016     | 5441137.99      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3405.3mA, V=3.80V, P=-12.94W
6017     | 5441937.99      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12726.1mA, V=3.32V, P=-42.09W
6018     | 5442072.99      | 814.85     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6019     | 5442917.84      | 1016.63    | 恒流充电 (CC Charge)                    | I= 3005.4mA, V=4.02V, P= 12.07W
6020     | 5443964.48      | 3330.53    | 恒压充电 (CV Charge)                    | I=  542.0mA, V=4.20V, P=  2.28W
6021     | 5447325.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6022     | 5448195.05      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11854.3mA, V=3.63V, P=-42.92W
6023     | 5448270.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3405.6mA, V=3.80V, P=-12.94W
6024     | 5449070.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12726.7mA, V=3.32V, P=-42.09W
6025     | 5449205.00      | 810.25     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6026     | 5450045.25      | 1015.66    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.02V, P= 12.07W
6027     | 5451090.91      | 3322.01    | 恒压充电 (CV Charge)                    | I=  546.9mA, V=4.20V, P=  2.30W
6028     | 5454442.91      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6029     | 5455312.96      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11855.5mA, V=3.63V, P=-42.92W
6030     | 5455387.92      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3405.6mA, V=3.80V, P=-12.95W
6031     | 5456187.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12723.0mA, V=3.32V, P=-42.09W
6032     | 5456322.91      | 853.10     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6033     | 5457206.01      | 1017.34    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.02V, P= 12.07W
6034     | 5458253.35      | 3301.14    | 恒压充电 (CV Charge)                    | I=  546.0mA, V=4.20V, P=  2.29W
6035     | 5461584.49      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6036     | 5462454.54      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11851.7mA, V=3.63V, P=-42.92W
6037     | 5462529.49      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3405.6mA, V=3.80V, P=-12.95W
6038     | 5463329.49      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12715.9mA, V=3.32V, P=-42.09W
6039     | 5463464.49      | 892.63     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6040     | 5464387.11      | 1016.59    | 恒流充电 (CC Charge)                    | I= 3006.6mA, V=4.02V, P= 12.08W
6041     | 5465433.71      | 3260.34    | 恒压充电 (CV Charge)                    | I=  553.5mA, V=4.20V, P=  2.32W
6042     | 5468724.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6043     | 5469594.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11865.9mA, V=3.62V, P=-42.93W
6044     | 5469669.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3406.5mA, V=3.80V, P=-12.94W
6045     | 5470469.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12738.5mA, V=3.32V, P=-42.08W
6046     | 5470604.04      | 744.79     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
6047     | 5471378.83      | 1015.26    | 恒流充电 (CC Charge)                    | I= 3005.9mA, V=4.02V, P= 12.08W
6048     | 5472424.09      | 3306.01    | 恒压充电 (CV Charge)                    | I=  545.3mA, V=4.20V, P=  2.29W
6049     | 5475760.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6050     | 5476630.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11899.8mA, V=3.61V, P=-42.91W
6051     | 5476705.10      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3410.2mA, V=3.80V, P=-12.94W
6052     | 5477505.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12782.2mA, V=3.30V, P=-42.09W
6053     | 5477640.09      | 637.71     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6054     | 5478307.80      | 1017.56    | 恒流充电 (CC Charge)                    | I= 3005.8mA, V=4.02V, P= 12.07W
6055     | 5479355.36      | 3424.02    | 恒压充电 (CV Charge)                    | I=  531.8mA, V=4.20V, P=  2.23W
6056     | 5482809.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6057     | 5483679.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11911.6mA, V=3.61V, P=-42.91W
6058     | 5483754.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3412.1mA, V=3.80V, P=-12.95W
6059     | 5484554.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12795.0mA, V=3.30V, P=-42.09W
6060     | 5484689.38      | 605.87     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6061     | 5485325.25      | 1016.94    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.02V, P= 12.07W
6062     | 5486372.19      | 3425.10    | 恒压充电 (CV Charge)                    | I=  532.3mA, V=4.20V, P=  2.24W
6063     | 5489827.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6064     | 5490697.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11918.6mA, V=3.61V, P=-42.91W
6065     | 5490772.29      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3412.2mA, V=3.80V, P=-12.94W
6066     | 5491572.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12803.9mA, V=3.30V, P=-42.08W
6067     | 5491707.29      | 594.85     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6068     | 5492332.14      | 1017.37    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.06W
6069     | 5493379.51      | 3427.17    | 恒压充电 (CV Charge)                    | I=  532.5mA, V=4.20V, P=  2.24W
6070     | 5496836.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6071     | 5497706.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11926.7mA, V=3.60V, P=-42.91W
6072     | 5497781.68      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.0mA, V=3.80V, P=-12.95W
6073     | 5498581.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12811.2mA, V=3.30V, P=-42.09W
6074     | 5498716.68      | 588.20     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6075     | 5499334.88      | 1018.06    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=4.02V, P= 12.07W
6076     | 5500382.93      | 3407.11    | 恒压充电 (CV Charge)                    | I=  536.2mA, V=4.20V, P=  2.25W
6077     | 5503820.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6078     | 5504690.09      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11929.6mA, V=3.60V, P=-42.92W
6079     | 5504765.04      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.4mA, V=3.80V, P=-12.95W
6080     | 5505565.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12814.4mA, V=3.30V, P=-42.09W
6081     | 5505700.04      | 573.88     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6082     | 5506303.92      | 1018.60    | 恒流充电 (CC Charge)                    | I= 3006.4mA, V=4.01V, P= 12.07W
6083     | 5507352.51      | 3406.33    | 恒压充电 (CV Charge)                    | I=  536.3mA, V=4.20V, P=  2.25W
6084     | 5510788.84      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6085     | 5511658.89      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11936.2mA, V=3.60V, P=-42.92W
6086     | 5511733.84      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.2mA, V=3.79V, P=-12.95W
6087     | 5512533.84      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12819.7mA, V=3.29V, P=-42.08W
6088     | 5512668.84      | 569.19     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6089     | 5513268.03      | 1018.41    | 恒流充电 (CC Charge)                    | I= 3006.2mA, V=4.01V, P= 12.07W
6090     | 5514316.44      | 3428.83    | 恒压充电 (CV Charge)                    | I=  532.7mA, V=4.20V, P=  2.24W
6091     | 5517775.28      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6092     | 5518645.32      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11929.3mA, V=3.60V, P=-42.91W
6093     | 5518720.28      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3412.5mA, V=3.80V, P=-12.94W
6094     | 5519520.28      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12815.2mA, V=3.30V, P=-42.08W
6095     | 5519655.27      | 577.18     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6096     | 5520262.45      | 1018.78    | 恒流充电 (CC Charge)                    | I= 3005.1mA, V=4.01V, P= 12.07W
6097     | 5521311.23      | 3460.15    | 恒压充电 (CV Charge)                    | I=  529.7mA, V=4.20V, P=  2.23W
6098     | 5524801.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6099     | 5525671.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11914.2mA, V=3.61V, P=-42.91W
6100     | 5525746.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3411.6mA, V=3.80V, P=-12.94W
6101     | 5526546.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12798.2mA, V=3.30V, P=-42.09W
6102     | 5526681.38      | 630.28     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6103     | 5527341.66      | 1018.52    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.02V, P= 12.07W
6104     | 5528390.17      | 3417.07    | 恒压充电 (CV Charge)                    | I=  536.3mA, V=4.20V, P=  2.25W
6105     | 5531837.24      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6106     | 5532707.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11905.6mA, V=3.61V, P=-42.91W
6107     | 5532782.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3410.6mA, V=3.80V, P=-12.94W
6108     | 5533582.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12786.4mA, V=3.30V, P=-42.09W
6109     | 5533717.24      | 632.21     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6110     | 5534379.45      | 1017.83    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.02V, P= 12.06W
6111     | 5535427.28      | 3399.33    | 恒压充电 (CV Charge)                    | I=  535.3mA, V=4.20V, P=  2.25W
6112     | 5538856.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6113     | 5539726.66      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11913.5mA, V=3.61V, P=-42.92W
6114     | 5539801.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3412.5mA, V=3.80V, P=-12.95W
6115     | 5540601.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12798.1mA, V=3.30V, P=-42.09W
6116     | 5540736.61      | 600.00     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6117     | 5541342.43      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.73V, P=  0.00W
6118     | 5541372.43      | 2453.48    | 其他充电阶段                              | I= 1505.8mA, V=3.99V, P=  6.01W
6119     | 5543855.92      | 4546.94    | 恒压充电 (CV Charge)                    | I=  303.7mA, V=4.20V, P=  1.28W
6120     | 5548432.85      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
6121     | 5549302.90      | 3599.95    | RPT: C/5 容量测试放电                     | I= -595.1mA, V=4.02V, P= -2.39W
6122     | 5552902.85      | 30.00      | RPT: IR测量前静置                        | I=  -63.7mA, V=3.97V, P= -0.25W
6123     | 5552932.85      | 7200.00    | RPT: C/5 容量测试放电                     | I= -595.1mA, V=3.75V, P= -2.23W
6124     | 5560132.85      | 30.00      | RPT: IR测量前静置                        | I=  -60.8mA, V=3.54V, P= -0.22W
6125     | 5560162.85      | 4567.15    | RPT: C/5 容量测试放电                     | I= -595.0mA, V=3.25V, P= -1.93W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2541.15 mAh, Cycle Number = 868
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

6126     | 5564760.01      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.77V, P=  0.00W
6127     | 5565660.00      | 2321.53    | 恒流充电 (CC Charge)                    | I= 3006.2mA, V=3.85V, P= 11.57W
6128     | 5568011.53      | 3743.86    | 恒压充电 (CV Charge)                    | I=  571.6mA, V=4.20V, P=  2.40W
6129     | 5571785.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6130     | 5572655.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11918.0mA, V=3.61V, P=-42.91W
6131     | 5572730.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3410.5mA, V=3.80V, P=-12.94W
6132     | 5573530.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12762.6mA, V=3.31V, P=-42.08W
6133     | 5573665.39      | 554.88     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6134     | 5574250.27      | 1012.12    | 恒流充电 (CC Charge)                    | I= 3005.8mA, V=4.02V, P= 12.07W
6135     | 5575292.39      | 3515.91    | 恒压充电 (CV Charge)                    | I=  525.7mA, V=4.20V, P=  2.21W
6136     | 5578838.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6137     | 5579708.34      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11931.5mA, V=3.60V, P=-42.91W
6138     | 5579783.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3413.7mA, V=3.80V, P=-12.95W
6139     | 5580583.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12778.0mA, V=3.31V, P=-42.09W
6140     | 5580718.30      | 549.13     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6141     | 5581297.43      | 1011.92    | 恒流充电 (CC Charge)                    | I= 3005.4mA, V=4.02V, P= 12.07W
6142     | 5582339.36      | 3500.79    | 恒压充电 (CV Charge)                    | I=  527.6mA, V=4.20V, P=  2.22W
6143     | 5585870.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6144     | 5586740.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11941.5mA, V=3.60V, P=-42.92W
6145     | 5586815.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.6mA, V=3.79V, P=-12.95W
6146     | 5587615.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12797.2mA, V=3.30V, P=-42.09W
6147     | 5587750.15      | 514.21     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6148     | 5588294.36      | 1014.67    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=4.02V, P= 12.06W
6149     | 5589339.04      | 3489.46    | 恒压充电 (CV Charge)                    | I=  527.0mA, V=4.20V, P=  2.21W
6150     | 5592858.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6151     | 5593728.54      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11947.1mA, V=3.60V, P=-42.91W
6152     | 5593803.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3415.9mA, V=3.79V, P=-12.95W
6153     | 5594603.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12814.1mA, V=3.30V, P=-42.09W
6154     | 5594738.50      | 528.53     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6155     | 5595297.03      | 1015.00    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=4.02V, P= 12.07W
6156     | 5596342.03      | 3495.16    | 恒压充电 (CV Charge)                    | I=  527.8mA, V=4.20V, P=  2.22W
6157     | 5599867.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6158     | 5600737.24      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11951.6mA, V=3.60V, P=-42.92W
6159     | 5600812.20      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3416.6mA, V=3.79V, P=-12.95W
6160     | 5601612.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12822.0mA, V=3.29V, P=-42.09W
6161     | 5601747.19      | 522.06     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6162     | 5602299.25      | 1015.47    | 恒流充电 (CC Charge)                    | I= 3006.5mA, V=4.02V, P= 12.07W
6163     | 5603344.72      | 3470.64    | 恒压充电 (CV Charge)                    | I=  530.6mA, V=4.20V, P=  2.23W
6164     | 5606845.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6165     | 5607715.41      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11954.9mA, V=3.60V, P=-42.92W
6166     | 5607790.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3415.3mA, V=3.79V, P=-12.94W
6167     | 5608590.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12827.3mA, V=3.29V, P=-42.08W
6168     | 5608725.36      | 527.46     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6169     | 5609282.82      | 1016.22    | 恒流充电 (CC Charge)                    | I= 3006.2mA, V=4.01V, P= 12.07W
6170     | 5610329.04      | 3469.49    | 恒压充电 (CV Charge)                    | I=  530.4mA, V=4.20V, P=  2.23W
6171     | 5613828.53      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6172     | 5614698.57      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11953.1mA, V=3.60V, P=-42.91W
6173     | 5614773.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.6mA, V=3.79V, P=-12.94W
6174     | 5615573.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12828.6mA, V=3.29V, P=-42.08W
6175     | 5615708.53      | 539.49     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6176     | 5616278.02      | 1018.54    | 恒流充电 (CC Charge)                    | I= 3005.7mA, V=4.01V, P= 12.07W
6177     | 5617326.56      | 3510.00    | 恒压充电 (CV Charge)                    | I=  526.8mA, V=4.20V, P=  2.21W
6178     | 5620866.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6179     | 5621736.61      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11947.0mA, V=3.60V, P=-42.91W
6180     | 5621811.56      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3415.4mA, V=3.79V, P=-12.94W
6181     | 5622611.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12822.7mA, V=3.29V, P=-42.09W
6182     | 5622746.56      | 561.69     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
6183     | 5623338.25      | 1015.78    | 恒流充电 (CC Charge)                    | I= 3005.1mA, V=4.02V, P= 12.07W
6184     | 5624384.03      | 3511.18    | 恒压充电 (CV Charge)                    | I=  523.5mA, V=4.20V, P=  2.20W
6185     | 5627925.21      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6186     | 5628795.26      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11949.1mA, V=3.60V, P=-42.91W
6187     | 5628870.22      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3416.0mA, V=3.79V, P=-12.95W
6188     | 5629670.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12826.6mA, V=3.29V, P=-42.08W
6189     | 5629805.21      | 536.35     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6190     | 5630371.56      | 1016.25    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=4.01V, P= 12.06W
6191     | 5631417.81      | 3500.26    | 恒压充电 (CV Charge)                    | I=  527.0mA, V=4.20V, P=  2.21W
6192     | 5634948.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6193     | 5635818.12      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11950.1mA, V=3.60V, P=-42.91W
6194     | 5635893.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3416.4mA, V=3.79V, P=-12.95W
6195     | 5636693.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12831.1mA, V=3.29V, P=-42.09W
6196     | 5636828.08      | 530.64     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6197     | 5637388.72      | 1016.37    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=4.01V, P= 12.06W
6198     | 5638435.09      | 3498.38    | 恒压充电 (CV Charge)                    | I=  527.3mA, V=4.20V, P=  2.21W
6199     | 5641963.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
6200     | 5642833.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11951.8mA, V=3.60V, P=-42.92W
6201     | 5642908.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3416.6mA, V=3.79V, P=-12.95W
6202     | 5643708.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12833.1mA, V=3.29V, P=-42.09W
6203     | 5643843.47      | 541.91     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6204     | 5644415.37      | 1016.70    | 恒流充电 (CC Charge)                    | I= 3006.8mA, V=4.01V, P= 12.07W
6205     | 5645462.07      | 3471.83    | 恒压充电 (CV Charge)                    | I=  529.9mA, V=4.20V, P=  2.23W
6206     | 5648963.91      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6207     | 5649833.95      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11953.4mA, V=3.60V, P=-42.91W
6208     | 5649908.91      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3414.8mA, V=3.79V, P=-12.94W
6209     | 5650708.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12834.7mA, V=3.29V, P=-42.08W
6210     | 5650843.90      | 553.26     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6211     | 5651427.17      | 1017.47    | 恒流充电 (CC Charge)                    | I= 3006.0mA, V=4.01V, P= 12.07W
6212     | 5652474.64      | 3481.07    | 恒压充电 (CV Charge)                    | I=  526.2mA, V=4.20V, P=  2.21W
6213     | 5655985.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6214     | 5656855.75      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11954.9mA, V=3.60V, P=-42.91W
6215     | 5656930.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3415.0mA, V=3.79V, P=-12.94W
6216     | 5657730.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12838.8mA, V=3.29V, P=-42.08W
6217     | 5657865.71      | 528.73     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6218     | 5658424.44      | 1017.16    | 恒流充电 (CC Charge)                    | I= 3005.8mA, V=4.01V, P= 12.07W
6219     | 5659471.59      | 3505.61    | 恒压充电 (CV Charge)                    | I=  526.6mA, V=4.20V, P=  2.21W
6220     | 5663007.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6221     | 5663877.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11957.3mA, V=3.60V, P=-42.91W
6222     | 5663952.20      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3416.4mA, V=3.79V, P=-12.94W
6223     | 5664752.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12843.4mA, V=3.29V, P=-42.09W
6224     | 5664887.20      | 544.77     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6225     | 5665461.97      | 1017.17    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=4.01V, P= 12.06W
6226     | 5666509.15      | 3518.35    | 恒压充电 (CV Charge)                    | I=  523.3mA, V=4.20V, P=  2.20W
6227     | 5670057.49      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6228     | 5670927.54      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11962.9mA, V=3.59V, P=-42.91W
6229     | 5671002.49      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3417.6mA, V=3.79V, P=-12.95W
6230     | 5671802.49      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12855.7mA, V=3.29V, P=-42.09W
6231     | 5671937.49      | 502.52     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
6232     | 5672470.01      | 1016.94    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.01V, P= 12.06W
6233     | 5673516.95      | 3523.30    | 恒压充电 (CV Charge)                    | I=  523.9mA, V=4.20V, P=  2.20W
6234     | 5677070.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
6235     | 5677940.29      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-11965.8mA, V=3.59V, P=-42.91W
6236     | 5678015.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3418.0mA, V=3.79V, P=-12.95W
6237     | 5678815.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12853.4mA, V=3.29V, P=-42.09W
