--- 分析日志 for: VAH28.csv ---
--- 协议: 10% power reduction ---

[高级数据清洗]: 发现并删除了 2 个数据点。

清洗后发现 8310 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
4152     | 3944958.91      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4153     | 3945828.95      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13444.4mA, V=3.60V, P=-48.25W
4154     | 3945903.91      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.9mA, V=3.77V, P=-14.58W
4155     | 3946703.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15007.8mA, V=3.17V, P=-47.33W
4156     | 3946838.90      | 503.41     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4157     | 3947372.32      | 1239.57    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=3.99V, P= 11.99W
4158     | 3948641.89      | 3180.74    | 恒压充电 (CV Charge)                    | I=  588.8mA, V=4.20V, P=  2.47W
4159     | 3951852.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4160     | 3952722.67      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13441.2mA, V=3.60V, P=-48.26W
4161     | 3952797.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.5mA, V=3.77V, P=-14.58W
4162     | 3953597.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15003.1mA, V=3.17V, P=-47.33W
4163     | 3953732.62      | 514.55     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4164     | 3954277.17      | 1238.99    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
4165     | 3955546.16      | 3164.81    | 恒压充电 (CV Charge)                    | I=  592.5mA, V=4.20V, P=  2.49W
4166     | 3958740.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4167     | 3959611.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13445.6mA, V=3.60V, P=-48.26W
4168     | 3959685.97      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.4mA, V=3.77V, P=-14.58W
4169     | 3960485.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15008.9mA, V=3.17V, P=-47.32W
4170     | 3960620.96      | 498.27     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4171     | 3961149.23      | 1238.84    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=3.99V, P= 11.99W
4172     | 3962418.07      | 3152.14    | 恒压充电 (CV Charge)                    | I=  592.5mA, V=4.20V, P=  2.49W
4173     | 3965600.21      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4174     | 3966470.26      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13454.1mA, V=3.59V, P=-48.25W
4175     | 3966545.21      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3870.6mA, V=3.77V, P=-14.57W
4176     | 3967345.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15020.4mA, V=3.17V, P=-47.32W
4177     | 3967480.21      | 496.85     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4178     | 3968007.06      | 1241.83    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=3.99V, P= 11.99W
4179     | 3969278.89      | 3192.97    | 恒压充电 (CV Charge)                    | I=  588.1mA, V=4.20V, P=  2.47W
4180     | 3972501.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4181     | 3973371.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13455.6mA, V=3.59V, P=-48.25W
4182     | 3973446.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.8mA, V=3.77V, P=-14.58W
4183     | 3974246.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15033.5mA, V=3.17V, P=-47.33W
4184     | 3974381.86      | 493.46     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4185     | 3974905.33      | 1239.66    | 恒流充电 (CC Charge)                    | I= 3002.0mA, V=3.99V, P= 11.99W
4186     | 3976174.98      | 3226.95    | 恒压充电 (CV Charge)                    | I=  585.2mA, V=4.20V, P=  2.46W
4187     | 3979431.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4188     | 3980301.98      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13455.7mA, V=3.59V, P=-48.25W
4189     | 3980376.93      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.4mA, V=3.77V, P=-14.58W
4190     | 3981176.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15029.3mA, V=3.17V, P=-47.33W
4191     | 3981311.93      | 501.92     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4192     | 3981843.85      | 1237.80    | 恒流充电 (CC Charge)                    | I= 3001.3mA, V=3.99V, P= 11.99W
4193     | 3983111.65      | 3230.41    | 恒压充电 (CV Charge)                    | I=  585.3mA, V=4.20V, P=  2.46W
4194     | 3986372.06      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4195     | 3987242.11      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13457.0mA, V=3.59V, P=-48.25W
4196     | 3987317.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.5mA, V=3.77V, P=-14.58W
4197     | 3988117.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15029.3mA, V=3.17V, P=-47.33W
4198     | 3988252.06      | 478.32     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4199     | 3988760.38      | 1240.00    | 恒流充电 (CC Charge)                    | I= 3000.9mA, V=3.99V, P= 11.98W
4200     | 3990030.38      | 3221.81    | 恒压充电 (CV Charge)                    | I=  584.6mA, V=4.20V, P=  2.46W
4201     | 3993282.19      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4202     | 3994152.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13462.7mA, V=3.59V, P=-48.25W
4203     | 3994227.19      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.8mA, V=3.77V, P=-14.58W
4204     | 3995027.19      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15038.8mA, V=3.16V, P=-47.33W
4205     | 3995162.19      | 490.29     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4206     | 3995682.48      | 1240.60    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=3.99V, P= 11.99W
4207     | 3996953.08      | 3208.85    | 恒压充电 (CV Charge)                    | I=  589.0mA, V=4.20V, P=  2.47W
4208     | 4000191.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4209     | 4001061.98      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13461.2mA, V=3.59V, P=-48.26W
4210     | 4001136.94      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.6mA, V=3.77V, P=-14.58W
4211     | 4001936.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15033.5mA, V=3.17V, P=-47.33W
4212     | 4002071.93      | 504.32     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4213     | 4002606.25      | 1240.60    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
4214     | 4003876.85      | 3184.93    | 恒压充电 (CV Charge)                    | I=  588.9mA, V=4.20V, P=  2.47W
4215     | 4007091.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4216     | 4007961.82      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13444.3mA, V=3.60V, P=-48.26W
4217     | 4008036.78      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3870.3mA, V=3.77V, P=-14.58W
4218     | 4008836.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15009.9mA, V=3.17V, P=-47.32W
4219     | 4008971.78      | 519.84     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4220     | 4009521.62      | 1240.68    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=3.99V, P= 11.99W
4221     | 4010792.30      | 3140.64    | 恒压充电 (CV Charge)                    | I=  596.3mA, V=4.20V, P=  2.50W
4222     | 4013962.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4223     | 4014833.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13440.8mA, V=3.60V, P=-48.25W
4224     | 4014907.95      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3869.8mA, V=3.77V, P=-14.57W
4225     | 4015707.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15010.0mA, V=3.17V, P=-47.32W
4226     | 4015842.94      | 528.66     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4227     | 4016401.60      | 1241.29    | 恒流充电 (CC Charge)                    | I= 3002.1mA, V=3.99V, P= 11.99W
4228     | 4017672.89      | 3206.89    | 恒压充电 (CV Charge)                    | I=  587.6mA, V=4.20V, P=  2.47W
4229     | 4020909.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4230     | 4021779.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13441.8mA, V=3.60V, P=-48.25W
4231     | 4021854.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3870.6mA, V=3.77V, P=-14.58W
4232     | 4022654.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15015.6mA, V=3.17V, P=-47.33W
4233     | 4022789.78      | 494.36     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4234     | 4023314.14      | 1238.70    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=3.99V, P= 11.99W
4235     | 4024582.84      | 3217.95    | 恒压充电 (CV Charge)                    | I=  584.0mA, V=4.20V, P=  2.45W
4236     | 4027830.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4237     | 4028700.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13447.5mA, V=3.59V, P=-48.25W
4238     | 4028775.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.5mA, V=3.77V, P=-14.58W
4239     | 4029575.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15019.3mA, V=3.17V, P=-47.33W
4240     | 4029710.79      | 485.15     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4241     | 4030225.95      | 1239.77    | 恒流充电 (CC Charge)                    | I= 3001.0mA, V=3.99V, P= 11.98W
4242     | 4031495.72      | 3225.72    | 恒压充电 (CV Charge)                    | I=  583.6mA, V=4.20V, P=  2.45W
4243     | 4034751.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4244     | 4035621.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13444.4mA, V=3.60V, P=-48.26W
4245     | 4035696.44      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.6mA, V=3.77V, P=-14.58W
4246     | 4036496.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15015.9mA, V=3.17V, P=-47.33W
4247     | 4036631.43      | 522.04     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4248     | 4037183.47      | 1240.94    | 恒流充电 (CC Charge)                    | I= 3001.2mA, V=3.99V, P= 11.99W
4249     | 4038454.41      | 3189.75    | 恒压充电 (CV Charge)                    | I=  588.0mA, V=4.20V, P=  2.47W
4250     | 4041674.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4251     | 4042544.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13445.1mA, V=3.60V, P=-48.26W
4252     | 4042619.17      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.4mA, V=3.77V, P=-14.58W
4253     | 4043419.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15016.6mA, V=3.17V, P=-47.33W
4254     | 4043554.16      | 524.19     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4255     | 4044108.35      | 1239.30    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
4256     | 4045377.65      | 3179.65    | 恒压充电 (CV Charge)                    | I=  592.1mA, V=4.20V, P=  2.49W
4257     | 4048587.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4258     | 4049457.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13455.6mA, V=3.59V, P=-48.26W
4259     | 4049532.31      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.9mA, V=3.77V, P=-14.58W
4260     | 4050332.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15037.6mA, V=3.16V, P=-47.32W
4261     | 4050467.30      | 505.05     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4262     | 4051002.35      | 1239.01    | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=3.99V, P= 11.99W
4263     | 4052271.36      | 3187.73    | 恒压充电 (CV Charge)                    | I=  588.6mA, V=4.20V, P=  2.47W
4264     | 4055489.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4265     | 4056359.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13470.3mA, V=3.59V, P=-48.25W
4266     | 4056434.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.7mA, V=3.77V, P=-14.57W
4267     | 4057234.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15061.7mA, V=3.16V, P=-47.32W
4268     | 4057369.09      | 492.22     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4269     | 4057891.31      | 1240.47    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=3.99V, P= 11.99W
4270     | 4059161.79      | 3222.88    | 恒压充电 (CV Charge)                    | I=  584.7mA, V=4.20V, P=  2.46W
4271     | 4062414.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4272     | 4063284.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13479.3mA, V=3.59V, P=-48.25W
4273     | 4063359.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3874.3mA, V=3.77V, P=-14.58W
4274     | 4064159.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15078.2mA, V=3.16V, P=-47.32W
4275     | 4064294.66      | 477.75     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4276     | 4064802.42      | 1239.74    | 恒流充电 (CC Charge)                    | I= 3002.1mA, V=3.99V, P= 11.99W
4277     | 4066072.16      | 3278.22    | 恒压充电 (CV Charge)                    | I=  577.1mA, V=4.20V, P=  2.42W
4278     | 4069380.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4279     | 4070250.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13489.8mA, V=3.58V, P=-48.25W
4280     | 4070325.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3876.2mA, V=3.76V, P=-14.58W
4281     | 4071125.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15098.1mA, V=3.15V, P=-47.33W
4282     | 4071260.37      | 467.73     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4283     | 4071758.10      | 1238.75    | 恒流充电 (CC Charge)                    | I= 3001.3mA, V=3.99V, P= 11.98W
4284     | 4073026.85      | 3289.24    | 恒压充电 (CV Charge)                    | I=  577.7mA, V=4.20V, P=  2.43W
4285     | 4076346.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4286     | 4077216.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13501.5mA, V=3.58V, P=-48.25W
4287     | 4077291.10      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3877.6mA, V=3.76V, P=-14.58W
4288     | 4078091.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15115.3mA, V=3.15V, P=-47.33W
4289     | 4078226.09      | 457.28     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4290     | 4078713.38      | 1238.81    | 恒流充电 (CC Charge)                    | I= 3000.9mA, V=3.99V, P= 11.98W
4291     | 4079982.19      | 3313.35    | 恒压充电 (CV Charge)                    | I=  575.1mA, V=4.20V, P=  2.42W
4292     | 4083325.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4293     | 4084195.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13500.6mA, V=3.58V, P=-48.25W
4294     | 4084270.54      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3878.1mA, V=3.76V, P=-14.58W
4295     | 4085070.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15110.0mA, V=3.15V, P=-47.33W
4296     | 4085205.54      | 464.20     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4297     | 4085699.74      | 1239.55    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=3.99V, P= 11.99W
4298     | 4086969.29      | 3280.86    | 恒压充电 (CV Charge)                    | I=  577.6mA, V=4.20V, P=  2.43W
4299     | 4090280.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4300     | 4091150.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13532.6mA, V=3.57V, P=-48.25W
4301     | 4091225.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3882.1mA, V=3.76V, P=-14.58W
4302     | 4092025.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15180.9mA, V=3.14V, P=-47.33W
4303     | 4092160.14      | 430.27     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
4304     | 4092620.41      | 1241.51    | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=3.99V, P= 11.99W
4305     | 4093891.92      | 3281.62    | 恒压充电 (CV Charge)                    | I=  581.3mA, V=4.20V, P=  2.44W
4306     | 4097203.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4307     | 4098073.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13482.5mA, V=3.59V, P=-48.25W
4308     | 4098148.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3874.6mA, V=3.77V, P=-14.58W
4309     | 4098948.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15075.4mA, V=3.16V, P=-47.32W
4310     | 4099083.54      | 497.30     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4311     | 4099610.85      | 1244.39    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=3.99V, P= 11.99W
4312     | 4100885.24      | 3191.97    | 恒压充电 (CV Charge)                    | I=  589.8mA, V=4.20V, P=  2.48W
4313     | 4104107.21      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4314     | 4104977.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13443.9mA, V=3.60V, P=-48.25W
4315     | 4105052.21      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3870.4mA, V=3.77V, P=-14.58W
4316     | 4105852.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15029.5mA, V=3.17V, P=-47.33W
4317     | 4105987.20      | 480.00     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4318     | 4106505.72      | 2973.65    | 其他充电阶段                              | I= 1502.2mA, V=3.97V, P=  5.96W
4319     | 4109489.36      | 4218.91    | 恒压充电 (CV Charge)                    | I=  325.0mA, V=4.20V, P=  1.37W
4320     | 4113718.28      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
4321     | 4114608.33      | 3599.94    | RPT: C/5 容量测试放电                     | I= -596.6mA, V=4.03V, P= -2.40W
4322     | 4118208.28      | 30.00      | RPT: IR测量前静置                        | I=  -63.8mA, V=3.98V, P= -0.25W
4323     | 4118238.28      | 7200.00    | RPT: C/5 容量测试放电                     | I= -596.9mA, V=3.76V, P= -2.24W
4324     | 4125438.28      | 30.00      | RPT: IR测量前静置                        | I=  -64.4mA, V=3.56V, P= -0.23W
4325     | 4125468.28      | 4932.99    | RPT: C/5 容量测试放电                     | I= -597.0mA, V=3.25V, P= -1.94W

>>> RPT数据点记录: Capacity = 2609.49 mAh, Mission Cycle = 600 <<<

4326     | 4130411.27      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.76V, P=  0.00W
4327     | 4131331.26      | 2411.92    | 恒流充电 (CC Charge)                    | I= 3001.2mA, V=3.84V, P= 11.53W
4328     | 4133773.19      | 3491.10    | 恒压充电 (CV Charge)                    | I=  616.9mA, V=4.20V, P=  2.59W
4329     | 4137294.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4330     | 4138164.33      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13442.4mA, V=3.60V, P=-48.26W
4331     | 4138239.29      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.2mA, V=3.77V, P=-14.58W
4332     | 4139039.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14896.7mA, V=3.19V, P=-47.32W
4333     | 4139174.29      | 480.95     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4334     | 4139685.23      | 1232.85    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=4.00V, P= 12.00W
4335     | 4140948.08      | 3221.12    | 恒压充电 (CV Charge)                    | I=  585.9mA, V=4.20V, P=  2.46W
4336     | 4144199.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4337     | 4145069.24      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13450.4mA, V=3.59V, P=-48.26W
4338     | 4145144.20      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.1mA, V=3.77V, P=-14.58W
4339     | 4145944.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14913.5mA, V=3.19V, P=-47.33W
4340     | 4146079.19      | 501.62     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4341     | 4146610.81      | 1234.02    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.00V, P= 12.00W
4342     | 4147874.83      | 3200.10    | 恒压充电 (CV Charge)                    | I=  589.0mA, V=4.20V, P=  2.47W
4343     | 4151104.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4344     | 4151974.98      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13457.2mA, V=3.59V, P=-48.26W
4345     | 4152049.93      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.4mA, V=3.77V, P=-14.58W
4346     | 4152849.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14940.3mA, V=3.18V, P=-47.32W
4347     | 4152984.93      | 507.93     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4348     | 4153522.86      | 1236.52    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=3.99V, P= 11.99W
4349     | 4154789.38      | 3170.14    | 恒压充电 (CV Charge)                    | I=  592.9mA, V=4.20V, P=  2.49W
4350     | 4157989.52      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4351     | 4158859.56      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13458.7mA, V=3.59V, P=-48.25W
4352     | 4158934.52      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.4mA, V=3.77V, P=-14.57W
4353     | 4159734.52      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14963.0mA, V=3.18V, P=-47.32W
4354     | 4159869.52      | 508.28     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4355     | 4160407.80      | 1237.94    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=3.99V, P= 11.99W
4356     | 4161675.74      | 3262.41    | 恒压充电 (CV Charge)                    | I=  579.8mA, V=4.20V, P=  2.43W
4357     | 4164968.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4358     | 4165838.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13466.1mA, V=3.59V, P=-48.25W
4359     | 4165913.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3872.9mA, V=3.77V, P=-14.58W
4360     | 4166713.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14985.4mA, V=3.17V, P=-47.32W
4361     | 4166848.15      | 493.59     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
4362     | 4167371.73      | 1236.85    | 恒流充电 (CC Charge)                    | I= 3001.6mA, V=3.99V, P= 11.99W
4363     | 4168638.58      | 3138.79    | 恒压充电 (CV Charge)                    | I=  618.7mA, V=4.20V, P=  2.60W
4364     | 4171807.37      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4365     | 4172677.42      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13475.9mA, V=3.59V, P=-48.25W
4366     | 4172752.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3871.4mA, V=3.77V, P=-14.58W
4367     | 4173552.37      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14941.6mA, V=3.18V, P=-47.32W
4368     | 4173687.37      | 520.69     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4369     | 4174238.06      | 1224.09    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=3.99V, P= 11.99W
4370     | 4175492.15      | 3147.66    | 恒压充电 (CV Charge)                    | I=  593.4mA, V=4.20V, P=  2.49W
4371     | 4178669.81      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4372     | 4179539.86      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13442.4mA, V=3.60V, P=-48.25W
4373     | 4179614.81      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3869.6mA, V=3.77V, P=-14.57W
4374     | 4180414.81      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14964.3mA, V=3.18V, P=-47.32W
4375     | 4180549.81      | 537.83     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
4376     | 4181117.64      | 1240.01    | 恒流充电 (CC Charge)                    | I= 3002.0mA, V=3.99V, P= 11.99W
4377     | 4182387.65      | 3214.65    | 恒压充电 (CV Charge)                    | I=  580.2mA, V=4.20V, P=  2.44W
4378     | 4185632.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
4379     | 4186502.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13471.0mA, V=3.59V, P=-48.25W
4380     | 4186577.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3873.0mA, V=3.77V, P=-14.58W
4381     | 4187377.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15003.1mA, V=3.17V, P=-47.32W
4382     | 4187512.30      | 528.27     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
